id,source,status,in_w,in_h,out_w,out_h,error
139198,up,ok,1796,2694,1000,1500,
139349,orig,ok,2000,3000,1000,1500,
139431,up,ok,1466,2154,1000,1500,
139484,orig,ok,1000,1500,1000,1500,
139543,up,ok,1810,2720,1000,1500,
139611,up,ok,1000,1500,1000,1500,
139659,orig,ok,1000,1500,1000,1500,
139747,orig,ok,1000,1500,1000,1500,
139761,orig,ok,1000,1501,1000,1500,
139858,up,ok,1200,1800,1000,1500,
139993,up,ok,1000,1500,1000,1500,
140056,orig,ok,1200,1800,1000,1500,
140166,orig,ok,1400,2100,1000,1500,
140172,orig,ok,1800,2652,1000,1500,
140218,orig,ok,1521,2158,1000,1500,
140343,orig,ok,1000,1500,1000,1500,
140394,orig,ok,1800,2700,1000,1500,
140482,orig,ok,1533,2300,1000,1500,
140491,orig,ok,1000,1500,1000,1500,
140516,orig,ok,1000,1500,1000,1500,
140541,up,ok,1000,1500,1000,1500,
140680,up,ok,1920,2880,1000,1500,
140689,orig,ok,2000,3000,1000,1500,
140781,up,ok,1412,2000,1000,1500,
140786,orig,ok,1045,1500,1000,1500,
140821,up,ok,1000,1500,1000,1500,
140839,up,ok,1958,2936,1000,1500,
140941,up,ok,1880,2844,1000,1500,
140965,up,ok,1548,2198,1000,1500,
141063,orig,ok,1062,1500,1000,1500,
141127,up,ok,1460,2196,1000,1500,
141128,orig,ok,1897,2845,1000,1500,
141333,orig,ok,1000,1500,1000,1500,
141524,orig,ok,1000,1500,1000,1500,
141555,orig,ok,1000,1500,1000,1500,
141642,up,ok,1068,1500,1000,1500,
141644,orig,ok,2000,3000,1000,1500,
141864,orig,ok,1125,1500,1000,1500,
141899,up,ok,1000,1500,1000,1500,
142059,up,ok,1000,1500,1000,1500,
142305,up,ok,1000,1500,1000,1500,
142593,orig,ok,1000,1500,1000,1500,
142709,orig,ok,1200,1600,1000,1500,
142711,up,ok,1600,2400,1000,1500,
143083,up,ok,1920,2880,1000,1500,
143139,up,ok,1188,1736,1000,1500,
143142,orig,ok,1175,1763,1000,1500,
143146,up,ok,1920,2880,1000,1500,
143147,orig,ok,1200,1600,1000,1500,
143192,orig,ok,1070,1605,1000,1500,
143222,up,ok,1040,1560,1000,1500,
143226,up,ok,1000,1500,1000,1500,
143508,up,ok,1000,1500,1000,1500,
143547,up,ok,1600,2400,1000,1500,
143777,up,ok,1466,2200,1000,1500,
143877,orig,ok,1000,1500,1000,1500,
143928,orig,ok,1175,1763,1000,1500,
143967,up,ok,1500,2000,1000,1500,
144086,up,ok,1000,1500,1000,1500,
144108,orig,ok,1000,1500,1000,1500,
144147,orig,ok,1000,1500,1000,1500,
144171,up,ok,1000,1500,1000,1500,
144204,orig,ok,1400,2100,1000,1500,
144542,up,ok,1000,1500,1000,1500,
144662,orig,ok,1000,1500,1000,1500,
144696,up,ok,1500,2000,1000,1500,
144706,orig,ok,1200,1800,1000,1500,
144739,up,ok,1000,1500,1000,1500,
144822,orig,ok,1053,1580,1000,1500,
144863,orig,ok,2000,3000,1000,1500,
144868,up,ok,1332,1998,1000,1500,
145103,up,ok,1300,2000,1000,1500,
145198,orig,ok,1000,1500,1000,1500,
145210,orig,ok,1000,1500,1000,1500,
145444,orig,ok,2000,3000,1000,1500,
145650,up,ok,1000,1500,1000,1500,
145850,up,ok,1334,2000,1000,1500,
145862,up,ok,1826,2740,1000,1500,
145951,orig,ok,1000,1500,1000,1500,
145998,up,ok,1268,1800,1000,1500,
146012,up,ok,1000,1500,1000,1500,
146038,orig,ok,1333,2000,1000,1500,
146165,orig,ok,1000,1500,1000,1500,
146168,orig,ok,1200,1600,1000,1500,
146307,orig,ok,1807,2737,1000,1500,
146313,orig,ok,1000,1500,1000,1500,
146365,up,ok,1400,2100,1000,1500,
146380,orig,ok,2000,3000,1000,1500,
146852,orig,ok,2000,3000,1000,1500,
147061,orig,ok,1200,1600,1000,1500,
147136,up,ok,1174,1762,1000,1500,
147151,up,ok,1000,1500,1000,1500,
147232,up,ok,1000,1500,1000,1500,
147237,orig,ok,2000,3000,1000,1500,
147272,orig,ok,2000,3000,1000,1500,
147278,up,ok,1000,1500,1000,1500,
147310,up,ok,1348,1946,1000,1500,
147641,orig,ok,1000,1500,1000,1500,
147851,orig,ok,1000,1500,1000,1500,
147879,up,ok,1920,2880,1000,1500,
147888,orig,ok,1000,1500,1000,1500,
147890,up,ok,1000,1500,1000,1500,
147941,up,ok,1920,2880,1000,1500,
148112,up,ok,1334,2000,1000,1500,
148148,up,ok,1380,2084,1000,1500,
148644,orig,ok,1024,1447,1000,1500,
148801,orig,ok,1000,1500,1000,1500,
148972,up,ok,1440,2160,1000,1500,
148977,up,ok,1000,1500,1000,1500,
148991,up,ok,1560,2340,1000,1500,
149113,orig,ok,1000,1500,1000,1500,
149148,orig,ok,1332,2000,1000,1500,
149233,orig,ok,1000,1500,1000,1500,
149234,up,ok,1546,2284,1000,1500,
149592,orig,ok,1524,2087,1000,1500,
149630,orig,ok,2000,3000,1000,1500,
149744,orig,ok,1000,1500,1000,1500,
149777,up,ok,1000,1500,1000,1500,
149897,orig,ok,1138,1600,1000,1500,
150014,up,ok,1200,1800,1000,1500,
150060,orig,ok,1000,1500,1000,1500,
150201,orig,ok,1000,1500,1000,1500,
150211,up,ok,1206,1810,1000,1500,
150786,orig,ok,1000,1500,1000,1500,
150794,up,ok,1778,2668,1000,1500,
151020,orig,ok,1000,1500,1000,1500,
151062,orig,ok,1000,1500,1000,1500,
151193,orig,ok,1200,1800,1000,1500,
152434,up,ok,1392,2000,1000,1500,
152586,orig,ok,1000,1500,1000,1500,
152908,up,ok,1954,2930,1000,1500,
153054,orig,ok,1280,1919,1000,1500,
153060,orig,ok,1000,1500,1000,1500,
153186,up,ok,1320,1980,1000,1500,
153188,orig,ok,1920,2560,1000,1500,
153490,up,ok,1400,2100,1000,1500,
153509,orig,ok,1884,2823,1000,1500,
153740,up,ok,1000,1500,1000,1500,
154239,up,ok,1280,1920,1000,1500,
154303,orig,ok,2000,3000,1000,1500,
154390,up,ok,1920,2880,1000,1500,
154445,up,ok,1050,1500,1000,1500,
155341,up,ok,1000,1500,1000,1500,
155537,up,ok,1200,1794,1000,1500,
155554,up,ok,1000,1500,1000,1500,
155577,orig,ok,2000,3000,1000,1500,
155706,orig,ok,1400,2100,1000,1500,
155708,up,ok,1920,2880,1000,1500,
155834,orig,ok,2000,3000,1000,1500,
155964,orig,ok,1500,2100,1000,1500,
156019,orig,ok,1000,1500,1000,1500,
156068,orig,ok,1000,1500,1000,1500,
156094,up,ok,1560,2340,1000,1500,
156191,up,ok,1360,2000,1000,1500,
156252,orig,ok,1000,1500,1000,1500,
156310,orig,ok,1177,1766,1000,1500,
156329,up,ok,1004,1508,1000,1500,
156344,up,ok,1920,2880,1000,1500,
156365,up,ok,1920,2880,1000,1500,
156385,up,ok,1920,2880,1000,1500,
156420,up,ok,1920,2880,1000,1500,
156542,up,ok,1568,2352,1000,1500,
156623,orig,ok,1000,1500,1000,1500,
156704,orig,ok,2000,3000,1000,1500,
156969,up,ok,1920,2880,1000,1500,
156981,orig,ok,1000,1500,1000,1500,
157185,orig,ok,1000,1500,1000,1500,
157268,orig,ok,1000,1500,1000,1500,
157276,up,ok,1562,2318,1000,1500,
157422,orig,ok,1200,1800,1000,1500,
157581,orig,ok,1518,2135,1000,1500,
157599,up,ok,1562,2318,1000,1500,
157619,up,ok,1500,2000,1000,1500,
157707,up,ok,1000,1500,1000,1500,
157922,up,ok,1260,1922,1000,1500,
158066,up,ok,1000,1500,1000,1500,
158087,up,ok,1000,1500,1000,1500,
158129,up,ok,1000,1502,1000,1500,
158337,orig,ok,1052,1500,1000,1500,
158354,orig,ok,1000,1500,1000,1500,
158873,orig,ok,1152,1728,1000,1500,
158962,orig,ok,1067,1600,1000,1500,
159031,orig,ok,1000,1500,1000,1500,
159109,orig,ok,1500,2250,1000,1500,
159368,up,ok,1000,1500,1000,1500,
159390,up,ok,1000,1500,1000,1500,
159393,up,ok,1920,2880,1000,1500,
159698,orig,ok,1154,1731,1000,1500,
160128,up,ok,1000,1500,1000,1500,
160200,orig,ok,1000,1500,1000,1500,
160201,orig,ok,1000,1500,1000,1500,
160202,orig,ok,1000,1500,1000,1500,
160203,orig,ok,1000,1500,1000,1500,
160204,orig,ok,1000,1500,1000,1500,
160386,orig,ok,1000,1500,1000,1500,
160410,up,ok,1920,2880,1000,1500,
160547,orig,ok,1000,1397,1000,1500,
160560,orig,ok,2000,3000,1000,1500,
160910,orig,ok,1000,1500,1000,1500,
161154,up,ok,1326,1778,1000,1500,
161216,orig,ok,1000,1500,1000,1500,
161324,up,ok,1000,1500,1000,1500,
161326,up,ok,1920,2880,1000,1500,
161367,up,ok,1200,1796,1000,1500,
161368,orig,ok,2000,3000,1000,1500,
161672,orig,ok,2000,3000,1000,1500,
161692,orig,ok,1800,2700,1000,1500,
161761,orig,ok,2000,3000,1000,1500,
161782,up,ok,1440,2160,1000,1500,
162010,orig,ok,1000,1500,1000,1500,
162043,orig,ok,1000,1500,1000,1500,
162046,up,ok,1000,1500,1000,1500,
162247,orig,ok,1206,1809,1000,1500,
162336,orig,ok,1000,1500,1000,1500,
162941,orig,ok,1750,2570,1000,1500,
163189,up,ok,1992,2988,1000,1500,
163208,orig,ok,2000,3000,1000,1500,
163447,orig,ok,1000,1500,1000,1500,
163510,orig,ok,2000,3000,1000,1500,
163514,up,ok,1000,1500,1000,1500,
163541,up,ok,1200,1800,1000,1500,
163543,orig,ok,1000,1500,1000,1500,
163545,up,ok,1560,2340,1000,1500,
163554,up,ok,1000,1500,1000,1500,
163589,up,ok,1000,1500,1000,1500,
164377,orig,ok,1000,1500,1000,1500,
164423,up,ok,1000,1500,1000,1500,
164495,orig,ok,2000,3000,1000,1500,
164687,up,ok,1000,1500,1000,1500,
164708,orig,ok,1856,2783,1000,1500,
165078,up,ok,1140,1600,1000,1500,
165279,up,ok,1560,2214,1000,1500,
165567,up,ok,1334,2000,1000,1500,
166080,orig,ok,1000,1500,1000,1500,
166161,orig,ok,1000,1500,1000,1500,
166201,orig,ok,1000,1500,1000,1500,
166343,orig,ok,1066,1600,1000,1500,
166598,orig,ok,1182,1772,1000,1500,
166736,orig,ok,1000,1500,1000,1500,
166738,orig,ok,1000,1325,1000,1500,
166752,up,ok,1000,1500,1000,1500,
166757,orig,ok,1400,2100,1000,1500,
166816,up,ok,1284,1944,1000,1500,
166904,orig,ok,1879,2818,1000,1500,
167036,up,ok,1072,1500,1000,1500,
167078,orig,ok,1000,1500,1000,1500,
167079,orig,ok,1000,1500,1000,1500,
167119,orig,ok,2000,3000,1000,1500,
167198,orig,ok,1601,2259,1000,1500,
167554,up,ok,1000,1500,1000,1500,
167556,up,ok,1606,2464,1000,1500,
167673,orig,ok,1000,1500,1000,1500,
167828,orig,ok,1000,1500,1000,1500,
167960,orig,ok,2000,3000,1000,1500,
168145,up,ok,1920,2880,1000,1500,
168325,up,ok,1920,2880,1000,1500,
168368,up,ok,1920,2880,1000,1500,
168476,up,ok,1000,1500,1000,1500,
168633,up,ok,1920,2880,1000,1500,
168859,orig,ok,1600,2400,1000,1500,
168883,up,ok,1360,2032,1000,1500,
168885,orig,ok,1000,1500,1000,1500,
168901,up,ok,1200,1800,1000,1500,
169150,up,ok,1000,1500,1000,1500,
169360,orig,ok,2000,3000,1000,1500,
169406,orig,ok,1000,1500,1000,1500,
169534,up,ok,1000,1500,1000,1500,
169635,orig,ok,2000,3000,1000,1500,
169865,orig,ok,2000,3000,1000,1500,
170075,orig,ok,1400,2100,1000,1500,
170199,up,ok,1440,2160,1000,1500,
170251,orig,ok,1000,1500,1000,1500,
170259,up,ok,1672,2376,1000,1500,
170430,orig,ok,1000,1500,1000,1500,
170748,orig,ok,1000,1500,1000,1500,
170792,orig,ok,1000,1500,1000,1500,
171045,up,ok,1920,2880,1000,1500,
171112,orig,ok,1000,1500,1000,1500,
171277,orig,ok,1000,1500,1000,1500,
171282,up,ok,1334,2000,1000,1500,
171287,orig,ok,1524,2138,1000,1500,
171367,orig,ok,1024,1536,1000,1500,
171499,orig,ok,1500,2250,1000,1500,
171703,orig,ok,1000,1500,1000,1500,
171930,orig,ok,1000,1500,1000,1500,
172002,up,ok,1000,1500,1000,1500,
172006,orig,ok,1000,1500,1000,1500,
172155,up,ok,1600,2400,1000,1500,
172342,orig,ok,1100,1650,1000,1500,
172372,up,ok,1920,2880,1000,1500,
172486,orig,ok,2000,3000,1000,1500,
172729,orig,ok,1000,1420,1000,1500,
172798,up,ok,1200,1800,1000,1500,
172807,orig,ok,1034,1500,1000,1500,
173047,orig,ok,1768,2652,1000,1500,
173080,orig,ok,2000,3000,1000,1500,
173095,up,ok,1658,2488,1000,1500,
173285,up,ok,1600,2400,1000,1500,
173305,up,ok,1900,2850,1000,1500,
173321,up,ok,1038,1558,1000,1500,
173326,orig,ok,1200,1800,1000,1500,
173345,orig,ok,1200,1800,1000,1500,
173353,orig,ok,2000,3000,1000,1500,
173356,up,ok,1000,1500,1000,1500,
173365,orig,ok,2000,3000,1000,1500,
173457,orig,ok,1100,1650,1000,1500,
173761,up,ok,1920,2880,1000,1500,
174045,up,ok,1000,1500,1000,1500,
174671,up,ok,1920,2880,1000,1500,
174678,orig,ok,1000,1500,1000,1500,
175138,up,ok,1600,2400,1000,1500,
175944,up,ok,1024,1500,1000,1500,
176018,up,ok,1750,2626,1000,1500,
176223,up,ok,1920,2880,1000,1500,
176570,orig,ok,1365,2048,1000,1500,
176990,up,ok,1446,2048,1000,1500,
177096,up,ok,1560,2312,1000,1500,
177232,orig,ok,1000,1500,1000,1500,
177552,orig,ok,1000,1500,1000,1500,
177583,up,ok,1000,1500,1000,1500,
177839,up,ok,1000,1500,1000,1500,
177901,orig,ok,1000,1500,1000,1500,
178408,orig,ok,1500,2250,1000,1500,
178439,up,ok,1600,2244,1000,1500,
178687,orig,ok,1400,2100,1000,1500,
178851,orig,ok,1000,1480,1000,1500,
179070,up,ok,1000,1500,1000,1500,
179142,up,ok,1600,2398,1000,1500,
179159,up,ok,1000,1500,1000,1500,
179242,up,ok,1240,1760,1000,1500,
179254,orig,ok,1928,2892,1000,1500,
179255,up,ok,1012,1500,1000,1500,
179269,orig,ok,1000,1500,1000,1500,
179391,up,ok,1920,2880,1000,1500,
179473,orig,ok,2000,3000,1000,1500,
179494,orig,ok,1047,1500,1000,1500,
179503,orig,ok,1000,1500,1000,1500,
179765,up,ok,1354,2020,1000,1500,
179880,orig,ok,1000,1500,1000,1500,
180168,orig,ok,1534,2159,1000,1500,
180267,orig,ok,2000,3000,1000,1500,
180268,orig,ok,1000,1500,1000,1500,
180323,orig,ok,1057,1500,1000,1500,
180631,up,ok,1920,2880,1000,1500,
180850,up,ok,1920,2880,1000,1500,
180886,up,ok,1920,2880,1000,1500,
180911,up,ok,1920,2880,1000,1500,
181056,orig,ok,1000,1500,1000,1500,
181095,orig,ok,1000,1500,1000,1500,
181160,up,ok,1000,1500,1000,1500,
181282,up,ok,1972,2956,1000,1500,
181425,orig,ok,1000,1500,1000,1500,
181587,up,ok,1000,1500,1000,1500,
181628,up,ok,1000,1500,1000,1500,
181764,up,ok,1920,2880,1000,1500,
181965,orig,ok,1067,1600,1000,1500,
182117,orig,ok,1120,1680,1000,1500,
182140,up,ok,1160,1744,1000,1500,
182499,up,ok,1200,1808,1000,1500,
182510,up,ok,1000,1500,1000,1500,
182774,orig,ok,1057,1500,1000,1500,
183347,up,ok,1808,2712,1000,1500,
183412,up,ok,1000,1500,1000,1500,
183661,orig,ok,1000,1500,1000,1500,
183760,up,ok,1200,1800,1000,1500,
184165,up,ok,1004,1778,1000,1500,
184590,up,ok,1010,1532,1000,1500,
184710,orig,ok,2000,3000,1000,1500,
184885,up,ok,1920,2880,1000,1500,
185474,orig,ok,1000,1500,1000,1500,
185495,up,ok,1562,2318,1000,1500,
185755,up,ok,1330,1972,1000,1500,
186031,up,ok,1200,1800,1000,1500,
186324,up,ok,1920,2880,1000,1500,
186351,up,ok,1000,1500,1000,1500,
186359,orig,ok,1400,2100,1000,1500,
186458,up,ok,1682,2522,1000,1500,
186602,up,ok,1692,2400,1000,1500,
186743,orig,ok,1000,1500,1000,1500,
186889,orig,ok,2000,3000,1000,1500,
186903,up,ok,1400,2100,1000,1500,
187115,up,ok,1120,1700,1000,1500,
187276,orig,ok,1000,1429,1000,1500,
187288,orig,ok,2000,3000,1000,1500,
187291,up,ok,1200,1800,1000,1500,
187525,up,ok,1000,1500,1000,1500,
187546,orig,ok,1000,1500,1000,1500,
187591,up,ok,1200,1800,1000,1500,
187782,orig,ok,2000,2830,1000,1500,
187801,orig,ok,1000,1500,1000,1500,
188032,up,ok,1332,2000,1000,1500,
188074,up,ok,1920,2880,1000,1500,
188628,up,ok,1000,1500,1000,1500,
188667,up,ok,1000,1500,1000,1500,
188837,up,ok,1260,2400,1000,1500,
188884,up,ok,1920,2880,1000,1500,
189353,up,ok,1000,1500,1000,1500,
189387,orig,ok,1568,2332,1000,1500,
189547,up,ok,1638,2456,1000,1500,
190062,up,ok,1000,1500,1000,1500,
190068,up,ok,1000,1500,1000,1500,
190089,orig,ok,1062,1593,1000,1500,
190392,orig,ok,1510,2066,1000,1500,
190544,orig,ok,1179,1768,1000,1500,
190829,orig,ok,1400,2100,1000,1500,
191086,up,ok,1114,1670,1000,1500,
191298,orig,ok,1027,1500,1000,1500,
191378,orig,ok,2000,3000,1000,1500,
191393,orig,ok,1000,1500,1000,1500,
191447,orig,ok,1042,1500,1000,1500,
191568,orig,ok,2000,2963,1000,1500,
191644,orig,ok,1057,1500,1000,1500,
191740,up,ok,1562,2318,1000,1500,
191806,up,ok,1000,1500,1000,1500,
192023,orig,ok,1400,2100,1000,1500,
192186,orig,ok,1000,1501,1000,1500,
192415,up,ok,1920,2880,1000,1500,
192483,up,ok,1000,1500,1000,1500,
192808,orig,ok,1997,3000,1000,1500,
192813,orig,ok,1802,2560,1000,1500,
192982,up,ok,1936,2904,1000,1500,
192987,up,ok,1190,1868,1000,1500,
193040,orig,ok,1057,1500,1000,1500,
193084,orig,ok,1000,1500,1000,1500,
193122,up,ok,1000,1500,1000,1500,
193286,up,ok,1200,1800,1000,1500,
193474,up,ok,1332,2000,1000,1500,
193476,up,ok,1336,2000,1000,1500,
193579,orig,ok,2000,3000,1000,1500,
193580,up,ok,1000,1500,1000,1500,
193582,up,ok,1000,1502,1000,1500,
193603,orig,ok,1400,2100,1000,1500,
193611,orig,ok,1349,2024,1000,1500,
193714,orig,ok,1000,1500,1000,1500,
194031,orig,ok,1200,1600,1000,1500,
194121,orig,ok,1000,1500,1000,1500,
194209,up,ok,1500,2250,1000,1500,
194393,orig,ok,1000,1500,1000,1500,
194625,orig,ok,1218,1808,1000,1500,
194643,orig,ok,2000,3000,1000,1500,
194645,up,ok,1468,2112,1000,1500,
194659,orig,ok,1035,1553,1000,1500,
194804,orig,ok,1794,2691,1000,1500,
195328,up,ok,1552,2326,1000,1500,
195389,up,ok,1976,2964,1000,1500,
195781,up,ok,1308,1964,1000,1500,
195796,orig,ok,1400,2100,1000,1500,
195845,orig,ok,1849,2774,1000,1500,
196139,up,ok,1000,1500,1000,1500,
196670,up,ok,1076,1500,1000,1500,
196916,orig,ok,1000,1500,1000,1500,
197010,orig,ok,1013,1521,1000,1500,
197011,up,ok,1238,1758,1000,1500,
197497,up,ok,1260,1890,1000,1500,
197499,orig,ok,2000,3000,1000,1500,
197649,orig,ok,1000,1500,1000,1500,
197858,up,ok,1200,1800,1000,1500,
197919,up,ok,1384,2078,1000,1500,
198181,up,ok,1120,1750,1000,1500,
198292,up,ok,1000,1500,1000,1500,
198456,orig,ok,1175,1763,1000,1500,
198572,orig,ok,2000,3000,1000,1500,
199034,up,ok,1400,2100,1000,1500,
199347,up,ok,1600,2400,1000,1500,
199913,orig,ok,1061,1500,1000,1500,
199939,up,ok,1000,1500,1000,1500,
200044,orig,ok,1000,1500,1000,1500,
200130,up,ok,1600,2400,1000,1500,
200211,orig,ok,1000,1500,1000,1500,
200462,up,ok,1920,2880,1000,1500,
200639,up,ok,1600,2400,1000,1500,
200719,up,ok,1690,2400,1000,1500,
200745,up,ok,1696,2544,1000,1500,
200782,up,ok,1920,2880,1000,1500,
200802,up,ok,1280,1720,1000,1500,
200803,up,ok,1920,2880,1000,1500,
200819,orig,ok,1085,1600,1000,1500,
200953,up,ok,1000,1500,1000,1500,
201024,up,ok,1920,2880,1000,1500,
201110,up,ok,1000,1500,1000,1500,
201171,up,ok,1200,1800,1000,1500,
201178,up,ok,1000,1500,1000,1500,
201181,orig,ok,1019,1500,1000,1500,
201252,up,ok,1440,2160,1000,1500,
201426,up,ok,1920,2880,1000,1500,
201642,up,ok,1000,1500,1000,1500,
201870,orig,ok,1000,1500,1000,1500,
201926,up,ok,1920,2880,1000,1500,
202083,up,ok,1360,2000,1000,1500,
202113,up,ok,1560,2342,1000,1500,
202171,orig,ok,1000,1500,1000,1500,
202244,orig,ok,1000,1500,1000,1500,
202483,orig,ok,1000,1500,1000,1500,
202508,orig,ok,1000,1500,1000,1500,
202604,orig,ok,1440,2160,1000,1500,
202628,up,ok,1924,2778,1000,1500,
202784,up,ok,1834,2750,1000,1500,
203008,orig,ok,2000,3000,1000,1500,
203009,orig,ok,1000,1500,1000,1500,
203013,up,ok,1984,2966,1000,1500,
203021,orig,ok,1000,1500,1000,1500,
203022,orig,ok,1000,1500,1000,1500,
203023,orig,ok,1000,1500,1000,1500,
203025,orig,ok,1000,1500,1000,1500,
203039,orig,ok,1200,1600,1000,1500,
203186,orig,ok,1000,1500,1000,1500,
203556,orig,ok,1175,1763,1000,1500,
203963,up,ok,1200,1800,1000,1500,
203970,orig,ok,1200,1800,1000,1500,
204115,up,ok,1340,2046,1000,1500,
204550,orig,ok,1135,1500,1000,1500,
204567,up,ok,1322,1984,1000,1500,
204607,orig,ok,1000,1500,1000,1500,
204611,orig,ok,1000,1500,1000,1500,
204627,up,ok,1082,1622,1000,1500,
204772,up,ok,1200,1800,1000,1500,
204806,orig,ok,1076,1598,1000,1500,
204904,up,ok,1200,1800,1000,1500,
204973,orig,ok,1920,2880,1000,1500,
205104,orig,ok,2000,3000,1000,1500,
205210,orig,ok,1200,1718,1000,1500,
205223,orig,ok,2000,3000,1000,1500,
205769,orig,ok,1024,1536,1000,1500,
205795,orig,ok,2000,2666,1000,1500,
205902,up,ok,1110,1664,1000,1500,
205903,up,ok,1516,2112,1000,1500,
205943,orig,ok,2000,3000,1000,1500,
206139,orig,ok,1200,1600,1000,1500,
206183,orig,ok,1000,1500,1000,1500,
206203,orig,ok,2000,3000,1000,1500,
206865,up,ok,1052,1500,1000,1500,
207260,up,ok,1800,2546,1000,1500,
207263,orig,ok,1175,1763,1000,1500,
207271,up,ok,1332,2000,1000,1500,
207273,orig,ok,1000,1500,1000,1500,
207345,up,ok,1920,2880,1000,1500,
207356,up,ok,1920,2880,1000,1500,
207434,orig,ok,1000,1500,1000,1500,
207729,up,ok,1920,2880,1000,1500,
207733,up,ok,1000,1500,1000,1500,
207763,up,ok,1892,2838,1000,1500,
207770,up,ok,1296,1920,1000,1500,
207773,orig,ok,1400,2100,1000,1500,
207782,up,ok,1920,2880,1000,1500,
207933,orig,ok,2000,3000,1000,1500,
208160,up,ok,1000,1500,1000,1500,
208172,up,ok,1402,1992,1000,1500,
208182,up,ok,1000,1500,1000,1500,
208225,orig,ok,1728,2592,1000,1500,
208259,up,ok,1014,1500,1000,1500,
208448,up,ok,1362,1920,1000,1500,
208609,up,ok,1500,2000,1000,1500,
208617,up,ok,1500,2000,1000,1500,
208657,up,ok,1400,2100,1000,1500,
208703,up,ok,1000,1500,1000,1500,
208759,up,ok,1000,1500,1000,1500,
209103,orig,ok,1000,1500,1000,1500,
209283,orig,ok,2000,3000,1000,1500,
209582,up,ok,1150,1534,1000,1500,
209611,up,ok,1920,2880,1000,1500,
209780,up,ok,1920,2880,1000,1500,
209956,up,ok,1920,2880,1000,1500,
209959,orig,ok,1133,1564,1000,1500,
210179,orig,ok,1000,1500,1000,1500,
210194,up,ok,1200,1800,1000,1500,
210238,orig,ok,1500,2250,1000,1500,
210556,up,ok,1320,2000,1000,1500,
210567,up,ok,1410,2116,1000,1500,
210587,orig,ok,1021,1500,1000,1500,
210734,orig,ok,1000,1500,1000,1500,
210739,orig,ok,2000,3000,1000,1500,
210910,orig,ok,2000,3000,1000,1500,
211045,orig,ok,1000,1500,1000,1500,
211065,orig,ok,1400,2100,1000,1500,
211222,orig,missing,,,1000,1500,no source
211258,orig,ok,1000,1500,1000,1500,
211560,orig,ok,1000,1500,1000,1500,
211603,up,ok,1920,2880,1000,1500,
211676,orig,ok,1057,1500,1000,1500,
211678,up,ok,1024,1536,1000,1500,
211680,up,ok,1142,1500,1000,1500,
211682,orig,ok,1461,2172,1000,1500,
211684,up,ok,1000,1500,1000,1500,
211686,up,ok,1000,1500,1000,1500,
211687,up,ok,1224,1836,1000,1500,
211688,up,ok,1000,1500,1000,1500,
211774,up,ok,1152,1728,1000,1500,
211914,up,ok,1332,2000,1000,1500,
211995,orig,ok,1179,1768,1000,1500,
211998,up,ok,1000,1500,1000,1500,
211999,up,ok,1000,1500,1000,1500,
212003,up,ok,1920,2880,1000,1500,
212005,orig,ok,1000,1500,1000,1500,
212014,up,ok,1600,2400,1000,1500,
212016,up,ok,1600,2400,1000,1500,
212054,orig,ok,1500,2250,1000,1500,
212178,up,ok,1000,1500,1000,1500,
212195,orig,ok,1000,1500,1000,1500,
212494,up,ok,1920,2880,1000,1500,
212599,up,ok,1200,1800,1000,1500,
212629,orig,ok,1055,1500,1000,1500,
212693,up,ok,1278,1932,1000,1500,
212814,orig,ok,1000,1500,1000,1500,
212973,orig,ok,1000,1500,1000,1500,
213207,up,ok,1920,2880,1000,1500,
213208,orig,ok,1820,2730,1000,1500,
213212,orig,ok,1179,1768,1000,1500,
213213,up,ok,1000,1500,1000,1500,
213215,orig,ok,1181,1770,1000,1500,
213251,up,ok,1920,2880,1000,1500,
213278,up,ok,1500,2250,1000,1500,
213333,orig,ok,1000,1500,1000,1500,
213358,orig,ok,1931,2933,1000,1500,
213396,orig,ok,2000,3000,1000,1500,
213407,orig,ok,1500,2100,1000,1500,
213466,orig,ok,1000,1500,1000,1500,
213499,up,ok,1000,1500,1000,1500,
213711,up,ok,1000,1500,1000,1500,
213760,up,ok,1224,1734,1000,1500,
213765,up,ok,1000,1500,1000,1500,
213766,up,ok,1000,1500,1000,1500,
213770,orig,ok,2000,3000,1000,1500,
213775,up,ok,1000,1524,1000,1500,
213785,orig,ok,1057,1500,1000,1500,
213788,orig,ok,1087,1600,1000,1500,
213805,up,ok,1098,1648,1000,1500,
213806,orig,ok,1000,1419,1000,1500,
213809,up,ok,1050,1576,1000,1500,
213810,up,ok,1010,1516,1000,1500,
213967,up,ok,1200,1800,1000,1500,
214056,up,ok,1440,2068,1000,1500,
214106,orig,ok,1000,1500,1000,1500,
