id,title,year,original_language,runtime,genre_names,imdb_id,imdb_title,imdb_year,imdb_titleType,imdb_runtime,imdb_genres,reason
230688,Exhumed,2003,en,87,"Action, History, Horror, Science Fiction",tt0370545,Exhumed,2003,video,87,"Action,Horror,Sci-Fi",wrong_titleType
246355,Saw,2003,en,10,"Crime, Horror, Thriller",tt0495241,Saw,2003,short,9,"Horror,Short,Thriller",wrong_titleType
246559,El Tren de la Bruja,2003,en,28,"Crime, Horror, Mystery",tt0441529,El tren de la bruja,2003,short,18,"Fantasy,Horror,Short",wrong_titleType
246917,The Bonesetter,2003,en,72,"Horror, Thriller",tt0403888,The Bonesetter,2003,video,72,"Horror,Thriller",wrong_titleType
273190,Bound Cargo,2003,en,101,"Action, Drama, Horror",tt0374333,Bound Cargo,2003,video,101,"Action,Drama,Horror",wrong_titleType
290678,Demon Summer,2003,en,80,Horror,tt0409878,Demon Summer,2003,video,80,Horror,wrong_titleType
291564,Playhouse,2003,en,83,"Comedy, Horror",tt0392614,Playhouse,2003,video,83,"Comedy,Horror",wrong_titleType
294238,ARBOR DAZE,2003,,,,tt0388732,Arbor Daze,2003,video,83,"Comedy,Horror",wrong_titleType
303678,The Witches of Sappho Salon,2003,en,77,Horror,tt4290848,The Witches of Sappho Salon,2003,video,78,Horror,wrong_titleType
305805,Malefic,2003,en,74,Horror,tt0384308,Malefic,2003,video,75,Horror,wrong_titleType
312692,The Dividing Hour,2003,,,,tt0473473,The Dividing Hour,2003,video,82,Horror,wrong_titleType
317793,The Alien Conspiracy: Grey Skies,2003,en,72,"Horror, Science Fiction",tt0386275,The Alien Conspiracy: Grey Skies,2003,video,72,Horror,wrong_titleType
330946,Zombie Harvest,2003,en,11,"Comedy, Horror",tt3302960,Zombie Harvest,2003,short,11,"Action,Comedy,Horror",wrong_titleType
346977,Skunk Ape!?,2003,,,,tt0432067,Skunk Ape!?,2003,short,30,"Comedy,Horror,Short",wrong_titleType
364422,Abomination: The Evilmaker II,2003,en,100,Horror,tt0349063,Abomination: The Evilmaker II,2003,video,79,Horror,wrong_titleType
371336,Filthy,2003,en,32,"Horror, Thriller",tt0367734,Filthy,2003,short,32,"Horror,Short,Thriller",wrong_titleType
384721,The Witch's Feast,2003,en,35,Horror,tt37430902,The Witch's Feast,2003,short,35,"Horror,Short",wrong_titleType
384723,Witch's Feast (Part 2),2003,en,35,Horror,tt37430909,The Witch's Feast: The Next Meal!,2003,short,32,"Horror,Short",wrong_titleType
396003,Grotesque Fantasies,2003,,,,tt5447376,Grotesque Fantasies,2003,video,131,"Documentary,Horror",wrong_titleType
402167,The Secret Cellar,2003,en,90,"Drama, Horror",tt0353991,The Secret Cellar,2003,video,90,"Horror,Mystery",wrong_titleType
403159,Hellbilly,2003,en,47,Horror,tt4331640,Hellbilly,2003,video,47,Horror,wrong_titleType
407393,The Cycle,2003,en,7,"Drama, Horror, Mystery, Thriller",tt0441148,El ciclo,2003,short,9,"Horror,Short",wrong_titleType
415480,Urban Nightmare,2003,en,120,Horror,tt0479202,Urban Nightmare,2003,video,120,Horror,wrong_titleType
426528,Sour Milk,2003,en,6,Horror,tt0476698,Sour Milk,2003,short,6,"Horror,Short",wrong_titleType
426533,Machines of Love and Hate,2003,en,116,Horror,tt0300161,Machines of Love and Hate,2003,video,116,"Horror,Mystery",wrong_titleType
439788,Housebound,2003,,,,tt0349584,Housebound,2003,video,80,Horror,wrong_titleType
445247,Wild Spirit,2003,en,90,"Comedy, Horror, Romance",tt0454575,Wild Spirit,2003,video,80,"Comedy,Horror,Romance",wrong_titleType
446465,Cold Blonded Murders,2003,en,18,Horror,tt0434858,Cold Blonded Murders,2003,short,,"Horror,Short",wrong_titleType
453659,Scary Tales: The Return of Mr. Longfellow,2003,en,88,Horror,tt0316551,Scary Tales: The Return of Mr. Longfellow,2003,video,88,"Comedy,Horror",wrong_titleType
479867,Nightwalkers,2003,en,93,Horror,tt0480079,Nightwalkers,2003,video,93,Horror,wrong_titleType
492509,Chimera,2003,en,22,"Action, Horror, Science Fiction",tt0362502,Chimera,2003,short,22,"Action,Horror,Sci-Fi",wrong_titleType
496438,Behemoth,2003,en,6,Horror,tt0411155,Behemoth,2003,short,6,"Horror,Short",wrong_titleType
525301,Boogeyman II: Redux,2003,en,79,Horror,tt7744254,Ulli Lommel's Boogeyman 2: Director's Cut,2003,video,79,Horror,wrong_titleType
533709,Slashed,2003,en,31,Horror,tt3666816,Slashed...,2003,video,31,"Horror,Short",wrong_titleType
547231,Pizza Hunt,2003,en,6,"Comedy, Horror, Science Fiction",tt4722130,Pizza à l'oeil,2003,short,6,"Comedy,Horror,Sci-Fi",wrong_titleType
579535,Monstersdotcom,2003,en,82,Horror,tt0393494,Monstersdotcom,2003,video,82,Horror,wrong_titleType
602784,Chop Shop,2003,,,,tt0412582,Chop Shop,2003,video,91,"Drama,Horror,Thriller",wrong_titleType
637165,The Deep Dark Woods,2003,,,,tt0451036,The Deep Dark Woods,2003,video,58,Horror,wrong_titleType
637237,Minds of Terror,2003,en,90,Horror,tt0356891,Minds of Terror,2003,video,90,"Comedy,Drama,Horror",wrong_titleType
655393,The Raven,2003,,,,tt0373809,The Raven,2003,short,11,"Horror,Short",wrong_titleType
656981,An Imperfect Solution: A Tale of the Re-Animator,2003,en,17,"Horror, Science Fiction",tt0362754,An Imperfect Solution: A Tale of the Re-Animator,2003,short,17,"Horror,Mystery,Short",wrong_titleType
664617,Raising Hell,2003,en,85,"Horror, Thriller",tt0429020,Raising Hell,2003,video,85,Horror,wrong_titleType
695046,Das Hause,2003,,,,tt0372852,Das Hause,2003,video,,Horror,wrong_titleType
730873,Killer Toilet from Outer Space,2003,,,,tt0839873,Killer Toilet from Outer Space,2003,short,2,"Horror,Short",wrong_titleType
744540,A Mysterious Murder,2003,en,85,"Comedy, Horror, Thriller",tt0424296,A Mysterious Murder,2003,video,85,"Comedy,Horror,Thriller",wrong_titleType
770382,3 AM,2003,en,22,Horror,tt0396405,3 AM,2003,short,22,"Horror,Short",wrong_titleType
848839,Cannibal Hillbillies,2003,en,45,Horror,tt0398829,Cannibal Hillbillies,2003,video,45,"Comedy,Horror",wrong_titleType
923246,Bloody Giblets: The Legend of Lady Vandalay,2003,en,31,"Comedy, Horror",tt14508536,Bloody Giblets: The Legend of Lady Vandalay,2003,short,,"Comedy,Horror,Short",wrong_titleType
928020,Onmyoji Real Record! Hyakuki Annihilation,2003,en,87,Horror,tt17077090,Onmyoji: A True Story! Evil Spirit vs. Yin-Yang,2003,video,87,Horror,wrong_titleType
938836,The Birthday Party,2003,en,14,"Horror, Thriller",tt0340599,The Birthday Party,2003,video,14,"Horror,Short,Thriller",wrong_titleType
978163,Suicide Net,2003,en,80,Horror,tt16529352,Suicide Net,2003,video,80,Horror,wrong_titleType
1025586,Batman: Dead End,2003,en,8,"Action, Horror",tt0374526,Batman: Dead End,2003,short,8,"Action,Horror,Sci-Fi",wrong_titleType
1042644,Chimera,2003,,,,tt1990189,Chimera,2003,short,,"Horror,Short",wrong_titleType
1116439,Scream for Me,2003,,,,tt0800193,Scream for Me,2000,short,22,"Horror,Short",wrong_titleType
1145197,Farmer Joe,2003,,,,tt15874764,Farmer Joe,2003,short,,"Crime,Horror,Mystery",wrong_titleType
1151186,Hell Hole High,2003,,,,tt0367835,Hell Hole High,2003,video,80,"Comedy,Horror",wrong_titleType
1249240,The American Bickman Burger,2003,,,,tt0275914,The American Bickman Burger,2002,short,18,"Crime,Horror,Short",wrong_titleType
1329583,Mirror Image: What Do You See in the Mirror,2003,,,,tt1334257,Mirror Image: What Do You See in the Mirror,2003,video,42,"Horror,Short",wrong_titleType
1329586,Silver Scream,2003,,,,tt0392776,Silver Scream,2003,video,91,"Comedy,Horror,Musical",wrong_titleType
1337729,The Mental Dead,2003,,,,tt0757905,The Mental Dead,2003,video,60,"Action,Comedy,Horror",wrong_titleType
1354791,Evil Tales 3: The Final Chapter,2003,,,,tt1190711,Evil Tales 3: The Final Chapter,2003,video,47,Horror,wrong_titleType
1371267,Mime After Midnight,2003,,,,tt2060533,Mime After Midnight,2003,short,23,"Horror,Short",wrong_titleType
1415645,Paradox,2003,,,,tt13824928,Paradox,2003,video,,"Horror,Short",wrong_titleType
1415648,Staying In,2003,,,,tt5883194,Staying In,2003,short,6,"Horror,Mystery,Short",wrong_titleType
1431471,Irish Whisky,2003,,,,tt0439637,Irish Whisky,2003,video,18,"Horror,Short",wrong_titleType
1434864,A Mind's I,2003,,,,tt0374048,A Mind's I,2003,tvShort,16,"Adult,Drama,Horror",wrong_titleType
1512468,Autopsy Room Four,2003,,,,tt0376494,Autopsy Room Four,2003,short,22,"Horror,Short",wrong_titleType
1567776,The Monkey's Paw,2003,,,,tt0387421,The Monkey's Paw,2003,short,,"Horror,Short",wrong_titleType
1568067,You'll Die Laughing,2003,,,,tt38686819,You'll Die Laughing,2003,short,18,"Horror,Short",wrong_titleType
1718978,This Place,2003,,,,tt1342129,This Place,2003,short,23,"Horror,Short",wrong_titleType
10113,Fear Of Clowns,2004,en,106,"Horror, Thriller",tt0362636,Fear of Clowns,2004,video,106,"Horror,Thriller",wrong_titleType
10304,Starship Troopers 2: Hero of the Federation,2004,en,88,"Action, Adventure, Horror, Science Fiction",tt0367093,Starship Troopers 2: Hero of the Federation,2004,video,88,"Action,Adventure,Horror",wrong_titleType
24907,Satan's Schoolgirls,2004,en,68,"Horror, Romance, Thriller",tt0456093,Satan's Schoolgirls,2004,video,,Horror,wrong_titleType
27471,"Carmilla, the Lesbian Vampire",2004,en,85,Horror,tt0408309,"Carmilla, the Lesbian Vampire",2004,video,85,"Drama,Horror",wrong_titleType
27483,Tomb of the Werewolf,2004,en,82,Horror,tt0430684,Tomb of the Werewolf,2004,video,95,Horror,wrong_titleType
27487,Fort Doom,2004,en,93,"Action, Horror",tt0400439,Fort Doom,2004,video,93,"Action,Comedy,Horror",wrong_titleType
27675,Blood Gnome,2004,en,87,Horror,tt0330068,Blood Gnome,2004,video,87,Horror,wrong_titleType
27808,Suburban Nightmare,2004,en,85,Horror,tt0328897,Suburban Nightmare,2004,video,85,Horror,wrong_titleType
27830,Cauldron: Baptism of Blood,2004,en,102,Horror,tt0376516,Cauldron: Baptism of Blood,2004,video,102,Horror,wrong_titleType
27840,Mark of the Astro-Zombies,2004,en,86,"Crime, Horror, Science Fiction",tt0291330,Mark of the Astro-Zombies,2004,video,86,"Crime,Horror,Sci-Fi",wrong_titleType
27846,Bite Me!,2004,en,85,"Comedy, Horror",tt0414869,Bite Me!,2004,video,85,Horror,wrong_titleType
27851,Vampiyaz,2004,en,83,Horror,tt0415348,Vampiyaz,2004,video,83,"Crime,Horror",wrong_titleType
28310,Dr. Horror's Erotic House of Idiots,2004,,,,tt0295930,Dr. Horror's Erotic House of Idiots,2004,video,132,"Comedy,Drama,Horror",wrong_titleType
28508,Gargoyle: Wings of Darkness,2004,en,87,Horror,tt0409999,Gargoyle,2004,video,87,"Action,Fantasy,Horror",wrong_titleType
28583,The Night They Returned,2004,,,,tt0427596,The Night They Returned,2004,video,77,Horror,wrong_titleType
29168,Dr. Moreau's House of Pain,2004,en,72,"Horror, Science Fiction",tt0400383,Dr. Moreau's House of Pain,2004,video,72,Horror,wrong_titleType
29227,Devil's Moon,2004,,,,tt0816475,Devils Moon,2004,video,90,Horror,wrong_titleType
29404,Corpses,2004,en,90,Horror,tt0409842,Corpses,2004,video,90,"Comedy,Horror",wrong_titleType
29620,Blood Reaper,2004,en,80,Horror,tt0312263,Blood Reaper,2004,video,93,Horror,wrong_titleType
33645,Megalodon,2004,,,,tt0284303,Megalodon,2002,video,90,"Action,Adventure,Horror",wrong_titleType
35950,Ghost Lake,2004,en,112,"Horror, Mystery, Thriller",tt0382011,Ghost Lake,2004,video,112,"Horror,Mystery,Thriller",wrong_titleType
35953,In the Land of the Cannibals,2004,en,93,"Action, Horror, Thriller",tt0420728,In the Land of the Cannibals,2004,video,93,"Adventure,Horror",wrong_titleType
36003,"Danger! 50,000 Zombies",2004,en,25,"Comedy, Horror",tt0462673,"Danger! 50,000 Zombies!",2004,short,25,"Comedy,Horror,Short",wrong_titleType
39909,Bone Sickness,2004,en,98,Horror,tt0433346,Bone Sickness,2004,video,102,Horror,wrong_titleType
47469,Detained,2004,,,,tt0433979,Detained,2004,short,10,"Horror,Short",wrong_titleType
50466,Countess Dracula's Orgy of Blood,2004,en,85,Horror,tt0379226,Countess Dracula's Orgy of Blood,2004,video,88,Horror,wrong_titleType
58806,Dark Town,2004,en,88,Horror,tt0408666,Dark Town,2004,video,88,Horror,wrong_titleType
59093,Resident Demon,2004,en,82,Horror,tt0392331,Resident Demon,2004,video,82,Horror,wrong_titleType
62986,Lust for Dracula,2004,en,90,"Horror, Thriller",tt0382652,Lust for Dracula,2004,video,90,Horror,wrong_titleType
65379,Vampires: Out For Blood,2004,en,95,"Action, Fantasy, Horror, Thriller",tt0375562,Out for Blood,2004,video,95,"Action,Fantasy,Horror",wrong_titleType
66121,The Thing Below,2004,en,94,"Horror, Science Fiction, Thriller",tt0382443,The Thing Below,2004,video,94,"Action,Adventure,Horror",wrong_titleType
69117,Unseen Evil 2,2004,en,81,"Horror, Science Fiction",tt0431447,Unseen Evil 2,2004,video,81,"Horror,Sci-Fi",wrong_titleType
72039,Attack of the Virgin Mummies,2004,en,71,"Comedy, Horror",tt0381893,Attack of the Virgin Mummies,2004,video,71,"Comedy,Horror",wrong_titleType
73192,Scarred,2004,en,72,"Drama, Horror",tt0832459,Scarred,2004,video,72,Horror,wrong_titleType
74101,Dark Harvest,2004,en,88,Horror,tt0411265,Dark Harvest,2004,video,88,"Comedy,Horror",wrong_titleType
81840,Orgasm Torture in Satan's Rape Clinic,2004,en,45,Horror,tt1058559,Orgasm Torture in Satan's Rape Clinic,2004,video,45,Horror,wrong_titleType
88559,Haunted From Within,2004,en,90,Horror,tt0426580,Spirit Hunter: La Llorona,2004,video,87,Horror,wrong_titleType
92814,Jesus Christ: Serial Rapist,2004,en,97,Horror,tt0438883,Jesus Christ: Serial Rapist,2004,video,97,Horror,wrong_titleType
103437,Scarecrow Gone Wild,2004,en,87,Horror,tt0385218,Scarecrow Gone Wild,2004,video,90,"Comedy,Horror",wrong_titleType
104851,Monsters,2004,en,12,"Horror, Thriller",tt0425267,Monsters,2004,short,17,"Horror,Short",wrong_titleType
115282,Shower of Blood,2004,en,79,"Comedy, Horror",tt0213248,Shower of Blood,2004,video,79,"Comedy,Horror",wrong_titleType
115908,Necrophagia - Nightmare Scenarios,2004,,,,tt0449622,Necrophagia: Nightmare Scenarios,2004,video,42,"Horror,Music,Short",wrong_titleType
116603,The Great American Snuff Film,2004,en,87,"Crime, Horror",tt0471726,The Great American Snuff Film,2003,video,87,"Crime,Horror",wrong_titleType
135414,Zombie Attack: Museum of the Dead,2004,en,84,Horror,tt0325857,Museum of the Dead,2004,video,85,Horror,wrong_titleType
143226,Reconciled,2004,en,83,Horror,tt0386737,Reconciled,2004,video,83,"Drama,Horror",wrong_titleType
172006,The Fanglys,2004,en,90,Horror,tt0414972,The Fanglys,2004,video,90,Horror,wrong_titleType
177839,The Dead of Night,2004,en,84,Horror,tt0457652,The Dead of Night,2004,video,80,Horror,wrong_titleType
178439,666: The Demon Child,2004,en,80,Horror,tt0423793,666: The Demon Child,2004,video,80,Horror,wrong_titleType
181425,Alien 51,2004,en,90,"Horror, Science Fiction",tt0384803,Alien 51,2004,video,90,"Horror,Sci-Fi",wrong_titleType
186936,Bloodsucking Redneck Vampires,2004,en,108,"Comedy, Horror",tt0421758,Bloodsucking Redneck Vampires,2004,video,108,"Comedy,Horror",wrong_titleType
188884,The Sisterhood,2004,en,85,Horror,tt0408191,The Sisterhood,2004,video,85,Horror,wrong_titleType
199036,The Lost Tape: Andy's Terrifying Last Days Revealed,2004,en,17,Horror,tt0435150,The Lost Tape: Andy's Terrifying Last Days Revealed,2004,video,17,"Horror,Short",wrong_titleType
203013,Witchcraft XII: In the Lair of the Serpent,2004,en,88,Horror,tt0346147,Witchcraft XII: In the Lair of the Serpent,2002,video,88,Horror,wrong_titleType
207733,Half-Caste,2004,en,86,"Horror, Thriller",tt0408830,Half-Caste,2004,video,86,"Horror,Thriller",wrong_titleType
210634,Chill Factor: House Call,2004,en,28,"Horror, Thriller",tt0427063,Chill Factor: House Call,2004,video,28,"Horror,Short",wrong_titleType
211676,Demon Slaughter,2004,en,62,Horror,tt1300575,Demon Slaughter,2003,video,62,Horror,wrong_titleType
213783,I Hate You,2004,,,,tt0428655,I Hate You,2004,video,77,Horror,wrong_titleType
213788,Off the Beaten Path,2004,en,64,Horror,tt0417023,Off the Beaten Path,2004,video,64,Horror,wrong_titleType
213805,Dead Body Man,2004,,,,tt0436217,Dead Body Man,2004,video,100,"Comedy,Horror",wrong_titleType
215355,Feeding the Masses,2004,en,0,Horror,tt0436301,Feeding the Masses,2004,video,85,Horror,wrong_titleType
227670,Black Cat,2004,en,88,Horror,tt0819870,Black Cat,2004,video,85,Horror,wrong_titleType
227835,Shadowhunters,2004,en,92,Horror,tt0444978,Shadowhunters,2004,video,92,Horror,wrong_titleType
227866,The Vulture's Eye,2004,,,,tt0406320,The Vulture's Eye,2004,video,95,Horror,wrong_titleType
228434,The Ten Steps,2004,en,10,"Horror, Thriller",tt0452873,The Ten Steps,2004,short,10,"Horror,Short",wrong_titleType
233833,A Slice of Terror,2004,en,118,"Comedy, Horror",tt0439814,A Slice of Terror,2004,video,118,"Comedy,Horror",wrong_titleType
244765,Vampire Sisters,2004,en,80,Horror,tt0373423,Vampire Sisters,2004,video,,"Fantasy,Horror",wrong_titleType
246206,Dæmos Rising,2004,en,53,"Action, Adventure, Fantasy, Horror, Science Fiction",tt0377726,Dæmos Rising,2004,video,53,"Fantasy,Horror,Sci-Fi",wrong_titleType
253650,The Ruining,2004,en,90,Horror,tt0435729,The Ruining,2004,video,90,Horror,wrong_titleType
256669,Inbred Redneck Alien Abduction,2004,en,90,"Comedy, Horror, Science Fiction",tt0349612,Inbred Redneck Alien Abduction,2004,video,90,"Adventure,Comedy,Horror",wrong_titleType
264568,Sexy Adventures of Van Helsing,2004,en,90,"Comedy, Horror",tt0420171,The Sexy Adventures of Van Helsing,2004,video,88,"Comedy,Horror,Romance",wrong_titleType
267282,Zombie Planet,2004,en,119,"Horror, Science Fiction",tt0433268,Zombie Planet,2004,video,119,Horror,wrong_titleType
276523,Among Us,2004,en,85,"Comedy, Horror",tt0360361,Among Us,2004,video,85,Horror,wrong_titleType
277754,The Attendant,2004,,,,tt0395107,The Attendant,2004,video,82,Horror,wrong_titleType
281668,Demons at the Door,2004,en,85,Horror,tt0356518,Demons at the Door,2004,video,85,"Action,Comedy,Horror",wrong_titleType
290903,Teen Massacre,2004,en,16,Horror,tt0815905,Teen Massacre,2004,short,16,"Horror,Short",wrong_titleType
295338,Bloody Tease,2004,en,84,Horror,tt0419516,Bloody Tease,2004,video,84,Horror,wrong_titleType
298228,Peter Rottentail,2004,en,71,Horror,tt0399485,Peter Rottentail,2004,video,71,"Comedy,Horror",wrong_titleType
300972,Human Nature,2004,de,81,Horror,tt0426034,Human Nature,2004,video,81,Horror,wrong_titleType
302477,Rotten Shaolin Zombies,2004,en,23,"Action, Comedy, Horror",tt0401760,Rotten Shaolin Zombies,2004,video,23,"Action,Comedy,Horror",wrong_titleType
310451,Vampz,2004,en,90,Horror,tt0428006,Vampz,2004,video,90,Horror,wrong_titleType
310807,Grave Matters,2004,en,90,"Horror, Thriller",tt0395160,Grave Matters,2004,video,90,"Horror,Thriller",wrong_titleType
310917,Realms of Blood,2004,en,0,Horror,tt0392703,Realms of Blood,2004,video,100,Horror,wrong_titleType
332764,Mobius,2004,en,7,"Horror, Thriller",tt0441664,Mobius,2004,short,7,"Horror,Short,Thriller",wrong_titleType
340625,Super Hell,2004,en,77,"Comedy, Horror, Science Fiction",tt2033392,Super Hell,2004,video,78,Horror,wrong_titleType
346477,PDA Massacre,2004,en,18,"Comedy, Horror",tt0398249,PDA Massacre,2004,short,18,"Comedy,Horror,Short",wrong_titleType
346633,Fangoria: Blood Drive,2004,en,61,Horror,tt0438021,Fangoria: Blood Drive,2004,video,119,Horror,wrong_titleType
352082,Blood Dancers,2004,en,0,Horror,tt0441846,Bloodsucking Strippers,2004,video,102,Horror,wrong_titleType
353227,Horror 102: Endgame,2004,en,0,Horror,tt0416821,Horror 102: Endgame,2004,video,88,Horror,wrong_titleType
358602,Night of the Chihuahuas,2004,en,76,"Comedy, Horror",tt0441398,Night of the Chihuahuas,2004,video,76,Horror,wrong_titleType
360703,The Taking,2004,en,12,Horror,tt0427926,The Taking,2004,short,12,"Horror,Short",wrong_titleType
375569,Kingdom Hospital,2004,en,608,Horror,tt0324864,Kingdom Hospital,2004,tvMiniSeries,608,"Drama,Fantasy,Horror",wrong_titleType
388415,Meat for Satan's Icebox,2004,,,,tt0847886,Meat for Satan's Icebox,2004,video,100,Horror,wrong_titleType
