id,imdb_id,title,year,tmdb_genres,imdb_genres,titleType,reason
56429,tt0080066,Up from the Depths,1979,Horror,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
57203,tt0914813,Mega Snake,2007,Horror,"Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
57789,tt0106763,"Double, Double, Toil and Trouble",1993,"Family, Horror, TV Movie","Adventure, Comedy, Family",tvMovie,imdb_Comedy_not_tmdb_Comedy
57961,tt0286975,Slashers,2001,"Horror, Thriller","Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
58788,tt0443334,Attack of the Sabretooth,2005,Horror,"Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
59114,tt1094598,Ice Scream: The ReMix,2009,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
59158,tt0023935,The Death Kiss,1932,,"Comedy, Crime, Drama",movie,imdb_Comedy_not_tmdb_Comedy
61043,tt0197996,Vampires Anonymous,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
61706,tt1355575,Interplanetary,2009,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
61716,tt1603314,Killjoy 3,2010,Horror,"Comedy, Fantasy, Horror",video,imdb_Comedy_not_tmdb_Comedy
63088,tt0059161,The Eye Creatures,1965,"Horror, Science Fiction, TV Movie","Comedy, Horror, Sci-Fi",tvMovie,imdb_Comedy_not_tmdb_Comedy
63749,tt1684927,Swamp Shark,2011,"Horror, Thriller","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
64717,tt1513076,Late Fee,2009,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
65146,tt0126814,Big Meat Eater,,,"Comedy, Horror, Musical",movie,imdb_Comedy_not_tmdb_Comedy
65255,tt0810743,Mr. Jingles,2006,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
65857,tt0889579,Stupid Teenagers Must Die,2006,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
65955,tt0344843,Ankle Biters,2003,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
66470,tt1524134,Orcs!,2011,"Action, Horror","Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
66895,tt1587431,Ticked-Off Trannies with Knives,2010,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
67309,tt0112492,Beware: Children at Play,1989,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
67311,tt0428269,Bikini a Go Go,,,"Comedy, Romance",video,imdb_Comedy_not_tmdb_Comedy
67750,tt0113224,The Grotesque,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
67795,tt0056083,House on Bare Mountain,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
68117,tt0100466,Red Blooded American Girl,1990,"Horror, Thriller","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
68304,tt0104463,Humanoids from Atlantis,,,"Comedy, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
68884,tt0098235,Rush Week,1989,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
69075,tt0454953,Snakeman,2005,"Adventure, Horror, TV Movie","Comedy, Fantasy, Horror",tvMovie,imdb_Comedy_not_tmdb_Comedy
69437,tt0287497,Infested,2002,"Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
71585,tt0436098,The Bare Wench Project 4: Uncensored,,,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
71612,tt0975699,Minty the Assassin,,,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
71697,tt0093201,Ghost Chase,1987,"Family, Fantasy, Horror, Science Fiction","Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
71912,tt0100528,The Runestone,1991,"Adventure, Horror","Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
72014,tt2074425,Rasuk,2011,Horror,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
72237,tt0462580,Monster Night,,,"Adventure, Comedy, Family",video,imdb_Comedy_not_tmdb_Comedy
72270,tt0221097,Cry Baby Lane,2000,"Drama, Horror, TV Movie","Comedy, Drama, Family",tvMovie,imdb_Comedy_not_tmdb_Comedy
73142,tt0122132,You're Killing Me...,,,"Action, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
73200,tt1858402,Goreface Killer,2002,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
73408,tt1305112,Drive-In Horrorshow,2009,Horror,"Comedy, Drama, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
74101,tt0411265,Dark Harvest,2004,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
74321,tt1926310,Planet of the Vampire Women,,,"Comedy, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
74328,tt1657285,Ice Road Terror,2011,"Action, Horror","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
74550,tt0034204,The Smiling Ghost,1941,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
74604,tt0029541,Sh! The Octopus,1937,,"Comedy, Mystery, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
74631,tt0034850,The Hidden Hand,1942,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
76035,tt1881087,id 76035,,,"Adventure, Animation, Comedy",video,imdb_Comedy_not_tmdb_Comedy
76656,tt0350663,Bugs,2003,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
76804,tt0017739,The Cat and the Canary,1927,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
76810,tt0118739,Bleak Future,,,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
77156,tt0072626,The House of the Dead,1978,"Action, Horror, Science Fiction, Thriller","Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
77594,tt1648062,Dead West,2010,"Action, Horror, Western","Action, Comedy, Drama",movie,imdb_Comedy_not_tmdb_Comedy
78198,tt0350370,Zombie Campout,2002,Horror,"Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
78246,tt0124777,Latin Boys Go to Hell,,,"Comedy, Crime, Drama",movie,imdb_Comedy_not_tmdb_Comedy
78381,tt1756851,Twixt,2011,"Fantasy, Horror, Mystery","Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
80532,tt0035938,The Ghost and the Guest,1943,,"Comedy, Drama, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
80720,tt0033283,You'll Find Out,1940,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
81459,tt0261587,The Bride of Frank,1996,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
83188,tt1618372,Camel Spiders,2011,"Fantasy, Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
83877,tt1540761,Amphibious 3D,2010,Horror,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
83880,tt1698008,Super Shark,,,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
84007,tt0348087,Spirit Warriors,2000,"Action, Fantasy, Horror, Thriller","Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
84060,tt0112747,Cruel Jaws,1995,"Adventure, Horror, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
84194,tt1984153,Excision,2012,"Drama, Horror","Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
84228,tt1533058,Julia X,2011,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
84297,tt0481297,Suburban Sasquatch,2004,Horror,"Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
84428,tt2131644,Sweet Prudence & the Erotic Adventure of Bigfoot,,,"Comedy, Mystery, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
84901,tt0116371,Frostbiter: Wrath of the Wendigo,1995,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
84913,tt0466392,Pot Zombies,2005,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
85000,tt0136735,Blood Cult,1985,"Horror, Mystery","Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
85006,tt0089299,Horror House on Highway Five,1985,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
85011,tt0460834,Jacqueline Hyde,2005,"Horror, Science Fiction","Comedy, Crime, Horror",video,imdb_Comedy_not_tmdb_Comedy
85153,tt0123733,Contagion,1988,"Action, Horror, Science Fiction, Thriller","Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
85165,tt0095120,Evil Laugh,1986,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
85207,tt1827354,Airborne,2012,"Horror, Thriller","Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
85880,tt1998395,Killer Eye: Halloween Haunt,2011,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
86685,tt0181602,The Item,1999,Horror,"Action, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
86703,tt2043757,2-Headed Shark Attack,2012,"Action, Horror, Science Fiction, Thriller","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
87436,tt1935896,The ABCs of Death,2013,Horror,"Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
88065,tt0070908,The Werewolf of Washington,1973,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
88424,tt1777591,Sexual Witchcraft,,,"Comedy, Fantasy",tvMovie,imdb_Comedy_not_tmdb_Comedy
89381,tt0245400,Runaway Nightmare,1982,"Crime, Horror, Thriller","Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
89398,tt0102784,Revenge of the Radioactive Reporter,1990,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
89723,tt0031387,The Gorilla,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
90064,tt2851214,Redneck County Fever,1992,Horror,Comedy,video,imdb_Comedy_not_tmdb_Comedy
90695,tt0035939,Ghosts on the Loose,1943,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
91168,tt1604564,Death of the Dead,,,"Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
92322,tt1310641,George: A Zombie Intervention,2009,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
92495,tt0098404,Stuff Stephanie in the Incinerator,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
93554,tt0033856,Lucky Ghost,1942,,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
94070,tt0038976,Spook Busters,1946,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
94365,tt1883367,The Human Centipede 3 (Final Sequence),2015,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
94816,tt0013223,The Headless Horseman,1922,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
95115,tt0100028,Linnea Quigley's Horror Workout,,,"Comedy, Horror, Sport",video,imdb_Comedy_not_tmdb_Comedy
95481,tt1753750,Easter Bunny Bloodbath,2010,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
95547,tt1733732,Triassic Attack,2010,"Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
95667,tt1879012,Night of the Living Dead: Re-Animation,2012,Horror,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
95993,tt0315465,Demon Slayer,2003,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
97693,tt0210988,Slash Dance,1989,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
97776,tt0035551,Whispering Ghosts,1942,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
97889,tt0311231,The Greenskeeper,2002,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
98081,tt0089392,Junior,1985,"Horror, Thriller","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
98090,tt0059382,The Lemon Grove Kids Meet the Monsters,,,"Adventure, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
98119,tt0996913,Attack of the Giant Leeches,2008,Horror,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
98197,tt1325026,Renfield the Undead,2011,Horror,"Comedy, Drama, Horror",tvEpisode,imdb_Comedy_not_tmdb_Comedy
98948,tt2246549,Abraham Lincoln vs. Zombies,2012,"Action, Horror, Thriller","Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
100089,tt2130142,Nazis at the Center of the Earth,2012,"Action, Adventure, Horror, Science Fiction, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
100190,tt2276252,Psycho Pike,1992,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
100669,tt1078927,Shark Swarm,2008,"Action, Drama, Horror, Thriller","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
102318,tt0350128,Slaughterhouse of the Rising Sun,2005,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
102758,tt0462069,Zombie Night,2003,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
103433,tt0494712,Hillside Cannibals,2006,Horror,"Comedy, Crime, Horror",video,imdb_Comedy_not_tmdb_Comedy
103437,tt0385218,Scarecrow Gone Wild,2004,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
103514,tt1986871,Into the Lion's Den,,,"Comedy, Drama, Horror",video,imdb_Comedy_not_tmdb_Comedy
103984,tt1460014,Muckman,2009,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
104304,tt0179471,Sometimes Aunt Martha Does Dreadful Things,1971,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
104405,tt1319702,Call of the Hunter,2009,"Horror, Thriller","Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
105854,tt0898925,Island of the Living Dead,2007,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
106271,tt0436548,Machined,2006,Horror,"Adventure, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
107121,tt0066349,Bizarre,1970,"Fantasy, Horror","Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
108933,tt0100637,The Sleeping Car,1990,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
109109,tt0033728,Horror Island,1941,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
109240,tt0131494,My Grandpa Is a Vampire,,,"Comedy, Drama, Family",movie,imdb_Comedy_not_tmdb_Comedy
110790,tt0037931,"Murder, He Says",,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
110989,tt0160905,Spooky House,2002,"Adventure, Family, Horror, Mystery","Comedy, Family",movie,imdb_Comedy_not_tmdb_Comedy
111461,tt0043585,Ghost Chasers,,,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
113382,tt0068456,Dear Dead Delilah,1972,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
115210,tt2126362,Stitches,2012,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
116410,tt0056684,The Weird Ones,,,"Comedy, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
116463,tt2151543,Arachnoquake,2012,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
116829,tt1948521,Attack of the Herbals,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
117856,tt1876261,Bigfoot,2012,"Adventure, Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
118622,tt1680119,The Disco Exorcist,2011,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
118625,tt1845848,Pleasures of the Damned,2005,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
119255,tt2151633,"Gangsters, Guns and Zombies",2012,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
119677,tt1691020,Vamperifica,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
120199,tt0268295,The Fall of the Louse of Usher,,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
120325,tt0443626,Alien Invasion Arizona,2007,"Action, Horror, Science Fiction, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
120499,tt1176102,The Curse of Blanchard Hill,,,"Comedy, Horror, Mystery",video,imdb_Comedy_not_tmdb_Comedy
120846,tt2071491,Jurassic Shark,2012,"Action, Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
122052,tt0476016,Creature from the Hillbilly Lagoon,2005,Horror,"Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
122408,tt0191019,Buttcrack,1998,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
122691,tt1495819,Kids Go to the Woods... Kids Get Dead,,,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
123351,tt0340060,Creepies,2003,Horror,"Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
124230,tt0120361,Townies,1999,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
124553,tt0087476,Interface,1985,"Horror, Science Fiction, Thriller","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
125331,tt0962728,Hobgoblins 2,2009,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
125442,tt2151560,Killer Klowns from Kansas on Krack,2003,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
126172,tt2345613,Leprechaun: Origins,2014,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
126478,tt0261753,It Came!,,,"Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
126568,tt0328899,The Creature of the Sunny Side Up Trailer Park,,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
127421,tt1832516,Supernatural Activity,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
128276,tt2081311,May I Kill U?,,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
128862,tt0250990,The Bogus Witch Project,,,Comedy,tvMovie,imdb_Comedy_not_tmdb_Comedy
128866,tt0370295,Arachnia,2003,"Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
129524,tt1832447,Return of the Killer Shrews,2012,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
129663,tt0227113,The Necro Files 2,,,"Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
131974,tt0102783,Revenge of Billy the Kid,1992,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
132361,tt0091020,Evil in the Woods,1986,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
133196,tt1753811,Famine,2011,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
133718,tt0431418,Stinger,2005,"Action, Adventure, Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
133953,tt1841840,Snow Shark: Ancient Snow Beast,2011,"Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
134756,tt2256858,Killjoy Goes to Hell,2012,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
134890,tt0457342,id 134890,,,"Action, Comedy, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
135251,tt1326278,Yesterday,,,"Action, Comedy, Drama",movie,imdb_Comedy_not_tmdb_Comedy
135288,tt1954520,The House with 100 Eyes,2012,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
135309,tt2117905,Lake Placid: The Final Chapter,2012,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
135321,tt2115378,Porkchop II: Rise of the Rind,2011,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
135369,tt0153642,Wanda - The Sadistic Hypnotist,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
135945,tt0897403,When Evil Calls,2006,Horror,"Comedy, Horror",tvMiniSeries,imdb_Comedy_not_tmdb_Comedy
136268,tt1430618,Incest Death Squad,2009,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
136309,tt2275551,Blood Rush,2012,Horror,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
138017,tt0025169,The Ghost Walks,1934,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
138998,tt0150855,HauntedWeen,1991,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
138999,tt0329306,Little Corey Gorey,1993,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
139659,tt2301900,Puppet Master X: Axis Rising,2012,Horror,"Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
140218,tt1912531,Zombie Babies,2011,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
144822,tt0063559,Scare Their Pants Off!,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
146168,tt0309914,NightThirst,2002,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
147310,tt0140587,Surrender Dorothy,1998,Horror,"Comedy, Drama, Romance",movie,imdb_Comedy_not_tmdb_Comedy
149777,tt0037100,Murder in the Blue Room,1944,,"Comedy, Crime, Film-Noir",movie,imdb_Comedy_not_tmdb_Comedy
152586,tt0272036,Deep Freeze,2002,"Action, Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
155341,tt0349113,Ax 'Em,1992,Horror,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
156420,tt0022788,The Crooked Circle,1932,,"Comedy, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
156597,tt2190838,Stage Fright,2014,Horror,"Comedy, Horror, Music",movie,imdb_Comedy_not_tmdb_Comedy
157707,tt0135035,The Truth According to Satan,1972,"Crime, Horror","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
158066,tt0237072,Cannibal Rollerbabes,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
158337,tt1472192,The Mole Man of Belmont Avenue,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
158354,tt2355903,The Mommy Returns,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
159109,tt2381355,The Rambler,2013,"Drama, Horror, Mystery","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
161761,tt2265609,The Shadow of Death,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
162941,tt0114403,Shadow Creature,1995,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
163208,tt1371623,The Director's Cut,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
163541,tt0090084,Storm,,,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
165279,tt2477730,"Pot Zombies 2: More Pot, Less Plot",,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
166598,tt1773743,The Killage,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
166904,tt0041644,Master Minds,,,"Comedy, Family, Horror",movie,imdb_Comedy_not_tmdb_Comedy
167828,tt0039897,Things Happen at Night,1948,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
174045,tt0115775,Bugged,1996,Horror,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
176990,tt2202569,Sorority Party Massacre,2012,"Horror, Thriller","Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
177146,tt2205652,Flying Monkeys,2013,"Fantasy, Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
179255,tt1590190,The Book of Zombie,2010,Horror,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
179391,tt0036861,Ghost Catchers,1944,,"Comedy, Horror, Music",movie,imdb_Comedy_not_tmdb_Comedy
179494,tt2158531,Holla 2,2013,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
181587,tt0765488,Yeti: A Love Story,,,"Comedy, Horror, Romance",video,imdb_Comedy_not_tmdb_Comedy
182774,tt1958074,id 182774,,,"Action, Animation, Comedy",video,imdb_Comedy_not_tmdb_Comedy
183347,tt1247693,Sister Mary,2011,"Horror, Mystery, Thriller","Comedy, Musical",movie,imdb_Comedy_not_tmdb_Comedy
185474,tt2392846,Paranormal Movie,,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
191644,tt2388765,The Corpse Grinders 3,2013,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
193582,tt1672613,Broken Hearts,,,"Comedy, Horror, Romance",movie,imdb_Comedy_not_tmdb_Comedy
193726,tt2926810,ABCs of Death 2,2014,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
194645,tt0100607,Shreck,1990,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
198456,tt0030455,The Missing Guest,,,"Action, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
199939,tt0331040,Urban Massacre,2002,"Crime, Drama, Horror","Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
200745,tt1956407,9 Days,2013,"Horror, Thriller","Comedy, Horror, Romance",movie,imdb_Comedy_not_tmdb_Comedy
200819,tt0109232,Beg!,,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
201110,tt1054508,Sex Hex,,,"Comedy, Drama, Fantasy",video,imdb_Comedy_not_tmdb_Comedy
201181,tt1234241,Bloodspit,,,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
201926,tt0432006,Puppy,2005,"Drama, Horror, Romance","Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
203155,tt0272169,Last Bride Of Salem,1974,"Drama, Horror","Comedy, Drama",tvEpisode,imdb_Comedy_not_tmdb_Comedy
204627,tt0478914,Line of Fire,1991,"Horror, Thriller","Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
204806,tt1334543,Melvin,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
