id,title,year,source,stem,file_path,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,latency_s,error
578546,Paranormal Farm 2 - Closer to The Truth,2018,variant,AkisIHoK0OdMHbopV4AjIgE5XlA,posters_multi/578546/AkisIHoK0OdMHbopV4AjIgE5XlA.jpg,Electronics:0.99|Phone:0.99|Mobile Phone:0.99|Publication:0.99|Book:0.99|Advertisement:0.94|Adult:0.93|Male:0.93|Man:0.93|Person:0.93,Electronics,0.9948,0.0,0.0,0.9291,0.0,0.0,0.0,4,4.59,84.23,83.87,#000000:74.9|#800000:10.0|#696969:5.2|#a0522d:3.9|#e9967a:3.9,0.542,
578546,Paranormal Farm 2 - Closer to The Truth,2018,variant,igHO5l2KDz7LXKfzx5QyEe9TWfF,posters_multi/578546/igHO5l2KDz7LXKfzx5QyEe9TWfF.jpg,Electronics:1.00|Phone:1.00|Book:1.00|Publication:1.00|Mobile Phone:1.00|Adult:0.93|Male:0.93|Man:0.93|Person:0.93|Face:0.79,Electronics,0.9993,0.0,0.0,0.9288,0.0,0.0,0.0,5,4.32,76.66,81.83,#000000:82.5|#800000:7.2|#e9967a:3.8|#deb887:2.7|#a0522d:2.5,0.652,
578594,The Testament of Caleb Meeke,1969,variant,5gaIKq9bXcKp99XdfWGLl0WXRmG,posters_multi/578594/5gaIKq9bXcKp99XdfWGLl0WXRmG.jpg,Text:0.98|Handwriting:0.92|Blackboard:0.80|Baby:0.78|Person:0.78|Cow:0.69|Page:0.57|Book:0.56|Publication:0.56|Letter:0.56,Text,0.9793,0.0,0.0,0.7759,0.0,0.0,0.5496,4,58.07,76.69,82.46,#2f4f4f:29.3|#808080:26.1|#000000:17.6|#696969:13.7|#a9a9a9:13.3,0.435,
578594,The Testament of Caleb Meeke,1969,variant,rKvDXTq8OnbTBwQGDXj1Pkzcyj,posters_multi/578594/rKvDXTq8OnbTBwQGDXj1Pkzcyj.jpg,Silhouette:1.00|Rock:0.99|Nature:0.99|Night:0.99|Outdoors:0.99|Blackboard:0.94|Sky:0.74|Adult:0.65|Male:0.65|Man:0.65,Silhouette,1.0,0.0,0.0,0.6546,0.0,0.0,1.0,5,7.95,36.41,76.43,#000000:57.1|#2f4f4f:37.6|#696969:3.4|#a9a9a9:1.9,0.411,
578631,Water,2019,variant,hGgJAk6WvI6Vg3jEZSVFuipPFZD,posters_multi/578631/hGgJAk6WvI6Vg3jEZSVFuipPFZD.jpg,Swimming:0.99|Water:0.99|Nature:0.89|Outdoors:0.89|Blackboard:0.87|Sea:0.73|Animal:0.71|Sea Life:0.71|Mammal:0.68|Beluga Whale:0.68,Swimming,0.9941,0.0,0.7122,0.0,0.9941,0.0,0.0,2,22.6,13.74,32.57,#000000:73.1|#2f4f4f:12.7|#191970:8.4|#483d8b:3.2|#4682b4:2.4,0.72,
578631,Water,2019,variant,l5wHObFc5OksC7KnPmi2Y7UEVCM,posters_multi/578631/l5wHObFc5OksC7KnPmi2Y7UEVCM.jpg,Swimming:0.99|Water:0.99|Nature:0.89|Outdoors:0.89|Sea:0.86|Book:0.77|Publication:0.77|Animal:0.76|Sea Life:0.76|Mammal:0.76,Swimming,0.9862,0.0,0.7609,0.0,0.9862,0.0,0.0,0,22.88,15.43,33.13,#000000:71.8|#2f4f4f:12.3|#191970:9.5|#483d8b:3.7|#4682b4:2.0,0.515,
578744,The Moose Head Over the Mantel,2017,variant,ltjjDN5bmZHNg4JjT74VQj5aAEI,posters_multi/578744/ltjjDN5bmZHNg4JjT74VQj5aAEI.jpg,Animal:0.95|Deer:0.95|Mammal:0.95|Wildlife:0.95|Moose:0.83|Lobster:0.61|Art:0.58|Painting:0.57|Night:0.56|Outdoors:0.56,Animal,0.9518,0.0,0.9518,0.0,0.5591,0.0,0.0,1,19.8,75.23,47.07,#000000:61.6|#2f4f4f:35.9|#708090:1.7|#483d8b:0.5|#191970:0.3,0.61,
578744,The Moose Head Over the Mantel,2017,variant,tCtcIfn5Bbt5HFWj7abJVtBP17d,posters_multi/578744/tCtcIfn5Bbt5HFWj7abJVtBP17d.jpg,Animal:0.94|Deer:0.94|Mammal:0.94|Wildlife:0.94|Moose:0.91|Blackboard:0.84|Advertisement:0.57|Poster:0.57|Elk:0.56|Book:0.54,Animal,0.9399,0.0,0.9399,0.0,0.0,0.0,0.0,1,27.97,80.7,68.67,#000000:52.0|#2f4f4f:42.8|#808080:4.4|#483d8b:0.5|#191970:0.3,0.434,
578835,Turbines,2019,variant,ozfN5NcR8outuHb8KNGORjs0EWV,posters_multi/578835/ozfN5NcR8outuHb8KNGORjs0EWV.jpg,Book:1.00|Publication:1.00|Novel:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Windmill:0.98|Engine:0.71|Machine:0.71,Book,1.0,0.0,0.0,0.9844,0.0,0.0,0.0,8,81.75,81.95,89.15,#000000:18.1|#dcdcdc:15.6|#bc8f8f:14.0|#a9a9a9:12.8|#808080:12.6,0.685,
578835,Turbines,2019,variant,xtyl65tN3a01ngrPUXRSh3xUYKu,posters_multi/578835/xtyl65tN3a01ngrPUXRSh3xUYKu.jpg,Machine:1.00|Motor:1.00|Engine:1.00|Book:0.99|Publication:0.99|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Windmill:0.94,Machine,0.9989,0.0,0.0,0.9773,0.0,0.0,0.0,10,82.48,78.81,89.13,#dcdcdc:17.8|#000000:17.5|#bc8f8f:16.1|#a9a9a9:12.4|#808080:12.2,0.55,
580630,Girl on the Third Floor,2019,variant,gm5JXIMPxRMFNeEtzso3VUDXQSs,posters_multi/580630/gm5JXIMPxRMFNeEtzso3VUDXQSs.jpg,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:0.98|Person:0.97|Novel:0.97|Adult:0.92|Male:0.92|Man:0.92|Face:0.64,Book,1.0,0.0,0.5303,0.9715,0.0,0.0,0.0,5,48.45,81.11,79.64,#800000:43.1|#000000:27.4|#a52a2a:11.7|#2f4f4f:8.7|#c0c0c0:6.3,0.566,
580630,Girl on the Third Floor,2019,variant,qeEptluyFULHQLRFnVPKgp8ecLb,posters_multi/580630/qeEptluyFULHQLRFnVPKgp8ecLb.jpg,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Person:0.87|Adult:0.81|Male:0.81|Man:0.81|Novel:0.57|Painting:0.55,Book,0.9995,0.0,0.0,0.8739,0.0,0.0,0.0,6,41.23,79.81,78.81,#000000:41.0|#800000:28.4|#a52a2a:16.2|#8b4513:6.2|#c0c0c0:4.5,0.656,
581173,The Dead Ones,2018,variant,jvnHXgTbDVfQ7K4mk5waf12QVnB,posters_multi/581173/jvnHXgTbDVfQ7K4mk5waf12QVnB.jpg,Fashion:1.00|Book:0.99|Publication:0.99|Advertisement:0.99|Person:0.98|Walking:0.98|Adult:0.98|Female:0.98|Woman:0.98|Poster:0.98,Fashion,0.9999,0.0,0.0,0.9841,0.0,0.0,0.5746,11,97.86,82.2,86.71,#dcdcdc:42.2|#ffffff:37.1|#c0c0c0:6.3|#000000:5.7|#2f4f4f:4.1,0.731,
581173,The Dead Ones,2018,variant,qttgaHmJ5UnrYhv5hETJdCNSdve,posters_multi/581173/qttgaHmJ5UnrYhv5hETJdCNSdve.jpg,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Person:0.99|Walking:0.99|Adult:0.99|Female:0.99|Woman:0.99|Novel:0.79,Book,0.9998,0.0,0.0,0.9922,0.0,0.0,0.6956,5,89.18,78.37,83.17,#c0c0c0:58.8|#a9a9a9:19.6|#000000:7.7|#808080:5.5|#2f4f4f:4.9,0.45,
582049,Random Acts of Violence,2019,variant,4eMWV14tUE10mnveNWhdwIsD4lg,posters_multi/582049/4eMWV14tUE10mnveNWhdwIsD4lg.jpg,Advertisement:1.00|Poster:1.00|Book:0.97|Publication:0.97|Adult:0.97|Bride:0.97|Female:0.97|Person:0.97|Woman:0.97|Male:0.95,Advertisement,0.9996,0.0,0.6648,0.9658,0.0,0.0,0.0,18,44.16,76.97,85.03,#000000:46.4|#2f4f4f:25.1|#00ced1:14.5|#87ceeb:8.1|#dc143c:5.9,0.83,
582049,Random Acts of Violence,2019,variant,sxS7LugGOhE3m9aJg4NmmeABH97,posters_multi/582049/sxS7LugGOhE3m9aJg4NmmeABH97.jpg,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Baby:0.95|Person:0.95|Adult:0.95|Male:0.95|Man:0.95|Glasses:0.94,Advertisement,1.0,0.0,0.5222,0.9466,0.0,0.0,0.5161,21,30.31,78.61,84.95,#000000:51.7|#2f4f4f:15.2|#40e0d0:11.9|#00ced1:9.0|#dc143c:7.9,0.771,
582202,My Bloody Valentine,2019,variant,iot1yJB93ys1SOdMZ6OszdJW1GY,posters_multi/582202/iot1yJB93ys1SOdMZ6OszdJW1GY.jpg,Light:1.00|Neon:1.00|Scoreboard:0.98|Purple:0.57|Lighting:0.56|Club:0.53|Text:0.52|Night Club:0.51|Logo:0.50,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,56.37,82.04,#000000:73.2|#c71585:7.4|#191970:6.2|#da70d6:5.4|#2f4f4f:2.5,0.659,
582202,My Bloody Valentine,2019,variant,qrVDRBqm5VMiEPSydfUOZRTcsqF,posters_multi/582202/qrVDRBqm5VMiEPSydfUOZRTcsqF.jpg,Light:1.00|Neon:1.00|Brick:0.99|Purple:0.97|Lighting:0.78|Blackboard:0.63|Wall:0.54|Night:0.54|Club:0.54|Text:0.53,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.72,48.07,75.11,#000000:65.3|#2f4f4f:22.7|#191970:4.5|#a52a2a:2.6|#ff69b4:2.5,0.472,
582292,13 Fanboy,2021,variant,8nB3kkT10hJMyERJDz0jdlqi6ZE,posters_multi/582292/8nB3kkT10hJMyERJDz0jdlqi6ZE.jpg,Coat:1.00|Jacket:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Costume:0.94|Alien:0.94|Photography:0.71|Hoodie:0.71,Coat,0.999,0.6915,0.0,0.9835,0.0,0.0,0.0,5,31.95,81.41,87.61,#000000:58.9|#696969:13.0|#2f4f4f:12.7|#c0c0c0:11.4|#bc8f8f:1.4,0.531,
582292,13 Fanboy,2021,variant,ev1FUheirWVD2BwEaVjjLymRdhC,posters_multi/582292/ev1FUheirWVD2BwEaVjjLymRdhC.jpg,Advertisement:1.00|Poster:1.00|Book:0.68|Publication:0.68|Aircraft:0.57|Text:0.56|Comics:0.56|Batman:0.55|Art:0.54|Modern Art:0.54,Advertisement,1.0,0.5347,0.0,0.0,0.0,0.0,0.0,0,77.89,96.94,99.27,#000000:34.5|#ffebcd:20.1|#dcdcdc:17.6|#a9a9a9:13.0|#2f4f4f:7.2,0.545,
583337,Artik,2019,variant,gyf3VHCx6REotRvfzjwRUPe7bBB,posters_multi/583337/gyf3VHCx6REotRvfzjwRUPe7bBB.jpg,Art:1.00|Painting:1.00|Advertisement:0.99|Poster:0.99|Modern Art:0.96|Adult:0.91|Female:0.91|Person:0.91|Woman:0.91|Portrait:0.78,Art,0.9976,0.0,0.0,0.911,0.0,0.5378,0.0,10,63.89,44.48,80.3,#800000:16.9|#d2691e:16.1|#a0522d:15.7|#8b4513:12.6|#696969:10.2,0.595,
583337,Artik,2019,variant,mGiiSBFqKwVhilYK87VhjU2eC5d,posters_multi/583337/mGiiSBFqKwVhilYK87VhjU2eC5d.jpg,Art:1.00|Painting:1.00|Modern Art:0.98|Advertisement:0.98|Poster:0.98|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Female:0.97,Art,0.9954,0.0,0.0,0.9792,0.0,0.5419,0.0,32,63.72,44.31,80.25,#000000:20.8|#b22222:16.7|#8b4513:13.3|#d2691e:11.5|#a0522d:10.5,0.883,
583525,65th,2019,primary,583525.jpg,posters/583525.jpg,Book:1.00|Publication:1.00|Novel:0.99|Advertisement:0.81|Poster:0.75|Chandelier:0.58|Lamp:0.58|Comics:0.54|Ninja:0.53|Person:0.53,Book,1.0,0.0,0.0,0.5301,0.0,0.0,0.0,1,42.88,84.43,88.84,#000000:49.3|#2f4f4f:18.9|#808080:12.4|#c0c0c0:9.9|#800000:5.0,0.443,
583525,65th,2019,variant,aBSAO587RMHsFOUDfYPoniuLJEo,posters_multi/583525/aBSAO587RMHsFOUDfYPoniuLJEo.jpg,City:1.00|Person:1.00|Hood:0.99|Street:0.99|Urban:0.99|Adult:0.99|Male:0.99|Man:0.99|Neighborhood:0.98|Coat:0.97,City,0.9984,0.0,0.0,0.9954,0.0,0.0,0.0,8,31.92,81.37,89.81,#000000:57.7|#2f4f4f:17.3|#eee8aa:9.4|#556b2f:7.7|#a9a9a9:4.4,0.601,
583525,65th,2019,variant,f30saP9z5ZVJOYfiPV94iB37egS,posters_multi/583525/f30saP9z5ZVJOYfiPV94iB37egS.jpg,Book:1.00|Publication:1.00|Novel:0.99|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Advertisement:0.92|Poster:0.83|Hanukkah Menorah:0.62,Book,1.0,0.0,0.0,0.9763,0.0,0.0,0.0,5,42.85,84.42,88.86,#000000:50.0|#2f4f4f:18.2|#808080:12.2|#c0c0c0:9.7|#800000:5.3,0.638,
