id,title,ocr_chars,overlap_max,ocr_lang,original_language
804281,WICCA_02,7,0.0,en,en
153188,Dr. Rage,16,0.0,en,en
1246490,ddd,11,0.0,es,en
18912,Angst,5,0.0,ro,de
89935,Thrillkill,11,0.0,en,en
214629,Sleepwalker,11,0.0,en,en
259074,Joy Ride 3,10,0.0,en,
1021689,灵幻少女,19,0.0,de,zh
405174,Bed of the Dead,14,0.0,id,en
1645620,,16,0.0,cy,
976121,Romancham,11,0.0,es,ml
99062,Choker,11,0.0,en,en
260966,Karma - Enigma of Death,15,0.25,nl,pt
104683,The Spooky Family,7,0.0,en,cn
43014,Tower of London,14,0.3333,en,en
199736,Horizon,7,0.0,en,es
1280608,,14,0.0,tr,
112460,London Voodoo,7,0.0,tl,en
95206,Lady in Waiting,14,0.3333,en,
1595368,Popeye II: Returns,14,0.3333,en,
27471,"Carmilla, the Lesbian Vampire",19,0.0,en,en
144868,Crazed,5,0.0,en,en
411549,Kuso,12,0.0,en,en
1035187,Bug,19,0.0,en,
740513,A Chocolate Tale,14,0.0,ceb,en
86689,Headhunter,11,0.0,en,en
795422,Red River Road,13,0.3333,en,en
574049,Mr. Pumpkin,7,0.0,cy,en
521814,Weregrrl,8,0.0,en,
933340,The Lost Love,9,0.0,en,es
723769,SleepyBear,16,0.0,fi,fi
774149,Ammar,13,0.0,en,ar
927849,Pines,5,0.0,gl,
504175,Chucky's Vacation Slides,19,0.3333,en,en
404812,Dislike,7,0.0,bg,ru
1024702,Ribspreader,11,0.0,ht,
793002,Dreamcatcher,13,0.0,en,en
1237549,,14,0.0,de,
564181,9,4,0.0,en,ml
355963,Zettai ni Kowai Shashin,11,0.0,en,ja
303462,Magic Amethyst,13,0.0,es,zh
999136,Do Not Enter,18,0.3333,id,
103424,Witchtrap,8,0.0,en,en
49706,Dream Home,9,0.0,es,cn
315355,Weaverfish,11,0.0,en,en
968051,The Nun II,7,0.3333,id,en
346196,Missing 44 The Final Stage,5,0.0,ja,ja
63207,Intruders,7,0.0,en,en
1266900,Silverfish,10,0.0,en,en
540836,Blood Paradise,13,0.0,en,en
74081,Devil Story,9,0.0,en,fr
1029019,Special Report: Zombie Invasion,8,0.0,en,en
330530,Awaiting,8,0.0,en,en
447884,Mae Nak: Reckless Love,17,0.0,et,th
178875,3 A.M. 3D,4,0.0,en,th
1322156,Left One Alive,13,0.3333,en,en
1201262,Grafted,7,0.0,en,en
1372160,God of Frogs,9,0.0,hu,
157421,Avengers from Hell,7,0.0,en,en
106468,The Chinese Ghostbuster,16,0.3333,en,zh
36075,Splatter: Naked Blood,9,0.3333,en,ja
958918,Labirynt,8,0.0,de,pl
40729,Gate II,5,0.0,en,en
556153,Purgatory.,4,0.0,,en
435730,Ilawod,5,0.0,en,tl
940243,Toritsuki,18,0.0,it,ja
80238,Ambuli,6,0.0,en,ta
901040,Thanksgiving,10,0.0,en,en
90315,Beast of Blood,12,0.3333,en,en
1496002,Bat-killer,11,0.0,mg,en
726343,The Day of Destruction,10,0.25,en,ja
1702779,,19,0.0,en,
1093895,,9,0.0,en,
950926,Golgata,7,0.0,eo,en
702245,Horror Net,16,0.0,it,cn
1447251,Haunt Ed,7,0.0,en,
40461,Ænigma,7,0.0,nl,it
380685,Ripper,6,0.0,id,en
979018,,14,0.0,en,
28768,Faceless,8,0.0,en,en
504763,,13,0.0,en,
352166,Catastasis,6,0.0,it,en
39436,Sleepless,13,0.0,en,it
435615,Possessor Uncut,9,0.0,en,en
158368,Noctem,10,0.0,pt,de
28959,,19,0.0,en,
103971,Bloody Murder 2: Closing Camp,14,0.25,en,en
27675,Blood Gnome,10,0.0,en,en
37422,Anatomy of a Psycho,19,0.3333,en,en
36586,Blade II,7,0.0,en,en
49346,The Brazen Bull,11,0.0,id,en
1398418,,9,0.0,en,
754408,Decline,9,0.0,en,en
763,Braindead,8,0.0,en,en
664333,Meathook Massacre IV,15,0.0,su,en
1045940,Barkley Dubis' Danse Macabre,14,0.25,gl,en
1118517,Get Away,7,0.0,en,
1316179,Paranoia,19,0.0,en,
795853,Gaia,5,0.0,en,en
965888,Holy Mother,10,0.0,en,ja
1167300,,13,0.0,id,
1518467,,6,0.0,en,
323262,Holidays,7,0.0,en,en
938038,Twilight Mystery Murder Game,14,0.0,en,ja
1397120,6EQUJ5,19,0.0,en,en
85149,Backwoods,13,0.0,en,en
663723,Lisa,15,0.0,cs,ml
385377,Ballet Of Blood,12,0.3333,de,en
1482801,Agnes Keedan's Secret Plan,7,0.0,,
30876,Last Cannibal World,16,0.0,en,it
243773,Tokyo Videos of Horror 7,17,0.0,en,ja
611836,кошмар,6,0.0,ru,xx
855971,Take This Lollipop,8,0.3333,en,en
101189,Magic of Spell,4,0.0,en,zh
3022,Dr. Jekyll and Mr. Hyde,8,0.2,en,en
803145,Melody of Dread,11,0.0,en,ja
1612825,SWAMP,18,0.0,en,
566849,Bride of Scarecrow,17,0.3333,en,en
1561575,Missoula,7,0.0,fr,
674475,Knife,16,0.0,en,en
208916,Lycantropus: The Moonlight Murders,10,0.0,en,es
1668856,,9,0.0,cy,
747463,,9,0.0,en,
27689,Blood for the Muse,12,0.25,et,en
725791,There Is Nothing to Be Scared of,16,0.1429,ru,ru
28143,Witchouse II: Blood Coven,9,0.0,en,en
622707,,6,0.0,en,
1477480,,16,0.0,en,
746283,Extraña regresión,18,0.0,en,es
1587674,,16,0.0,en,
1477328,Zenith,9,0.0,,en
10578,Dracula II: Ascension,19,0.3333,it,en
441905,Honto ni Atta! Noroi no Video Vol. 29,10,0.0,en,ja
1690064,,16,0.0,en,
105927,Robowar,7,0.0,zh,it
36671,B.T.K.,4,0.0,en,en
463561,The Phantom Creeps,17,0.3333,en,en
1638056,,9,0.0,en,
29954,Body Puzzle,10,0.0,en,it
1037863,Finding Flubber,19,0.0,en,
30346,The Body Snatcher,13,0.3333,en,en
322036,A Resented Woman,42,0.0,,en
12517,The Ordeal,8,0.0,fr,fr
984114,Epitáfio,8,0.0,es,pt
38942,Restless Souls,15,0.0,en,en
899754,Blinded,6,0.0,,en
229335,Screen Kill,10,0.0,en,en
762842,Shelter in Place,15,0.3333,en,en
779621,Violent Dreams,13,0.0,en,en
524899,Mannequin,9,0.0,gd,en
101981,Teke Teke,7,0.0,sq,ja
36209,Zombie vs. Ninja,14,0.3333,en,en
108449,Urban Legend Story Hikiko,19,0.0,id,ja
1558940,Toothbrush,16,0.0,en,
1683091,Threads of Blue,15,0.0,sv,en
1165867,,13,0.0,en,
1234762,,13,0.0,en,
256577,Pagpag: Siyam na Buhay,6,0.25,tl,tl
444193,The Evil Within,9,0.0,en,en
631933,Dead Island: Gut Wrenching,10,0.25,en,xx
1400837,,11,0.0,en,
545829,Trip,6,0.0,en,es
66213,Iruttu Araiyil Murattu Kuthu,10,0.0,fr,ta
1375903,Deogen,6,0.0,ro,
336884,Dark Woods II,11,0.3333,en,no
43089,Roadgames,10,0.0,en,en
1446783,Blood Groove,4,0.0,en,en
1611977,Housemaid,9,0.0,en,
421987,Occupants,10,0.0,en,en
174825,Guni-Guni,17,0.0,en,tl
1375716,,15,0.0,en,
778919,Arachnado,9,0.0,pt,en
43085,Dead and Deader,6,0.3333,pt,en
155529,Demon of Steel: Battle of the Great Demon Beasts,7,0.0,fr,ja
324436,Dyke Hard,9,0.0,en,sv
1298828,The Razor's Edge,10,0.0,pt,zh
565725,Necro-Mancing Dennis,10,0.0,fi,en
765860,The Time in the Wall,12,0.0,en,it
624743,The Yellow Rose,7,0.0,en,en
189079,The Warden of the Tomb,14,0.0,es,nl
1686208,Tick,6,0.0,it,
52044,Insane,13,0.0,en,en
39522,Mega Piranha,11,0.0,pt,en
66474,The Night Stalker,12,0.3333,da,en
1470269,,15,0.0,en,
224073,Body Count,9,0.0,fr,en
1338302,Ant Infestation,17,0.0,en,en
146852,The Brain,8,0.0,en,en
720689,Weakness of a Sick Mind,13,0.25,tr,en
491611,ZBurbs,5,0.0,en,en
1022672,Have a Smoke and Fly,17,0.0,no,en
1263625,Dial,19,0.0,,
11917,Saw V,5,0.0,en,en
778379,The Last Maniac,7,0.0,en,en
1572065,,18,0.0,en,
1620985,Hallowbean,10,0.0,en,en
1435886,,15,0.0,en,
92499,Spellbound,11,0.0,en,ko
48921,Shadow Builder,12,0.0,en,en
738756,The Killer Walks Among Us,18,0.2,de,en
1701750,The Kiss of Blood,17,0.0,en,
85563,Barely Legal Lesbian Vampires,16,0.25,sl,en
1260922,Found Footage: The Making of the Patterson Project,13,0.2857,en,en
526427,Ghost of Valentine,16,0.0,sq,th
10836,Dagon,5,0.0,tl,en
163447,Criminally Insane 2,12,0.0,en,en
584004,Resurrected,11,0.0,en,en
634040,Ungala Podanum Sir,17,0.0,es,ta
465410,The Door,16,0.0,en,zh
609499,Nagai Go no Horror Gekijo: Kirikagami,12,0.0,en,ja
110004,New Alcatraz,13,0.0,en,en
512524,Milk,6,0.0,en,en
410865,Eight Clouds Rising,15,0.0,en,en
1330167,What Lurks Beneath,17,0.3333,en,en
705356,Uyir the Soul,5,0.0,en,ta
1258745,Slay,4,0.0,sv,en
1696142,,15,0.0,en,
1503383,28 Weeks Later: Saturday Afternoon,19,0.2,en,
220648,I Am a Machine - Noisy Birth,6,0.0,en,ja
1223291,Frankenstein,17,0.0,fr,
30753,Night Owl,9,0.0,en,en
4365,Munchies,11,0.0,en,en
391626,The Offering,7,0.0,en,en
1719981,Coldlight,19,0.0,fr,
783701,Junkrat Train,6,0.0,en,zh
312791,GirlHouse,10,0.0,en,en
87517,Skeeter,7,0.0,fr,en
1052558,iPossessed,10,0.0,mt,en
323625,Ojuju,5,0.0,id,
1211483,Skal: Fight for Survival,4,0.25,en,en
31417,Eyes Without a Face,4,0.3333,en,fr
109074,Day of the Reaper,8,0.0,,en
442272,El regreso del monstruo,10,0.25,es,es
651879,Murders at the House of Death,13,0.0,pt,ja
38741,The Deserted Inn,102,0.0,,en
11822,Nekromantik,11,0.0,et,de
80334,Hide and Go Kill 2,15,0.0,en,ja
425673,Scathing,9,0.0,et,en
294566,,13,0.0,en,
480923,Dead Ant,17,0.0,en,en
1186909,Permanent Halloween,19,0.0,fr,
681076,Death Drop Gorgeous,18,0.3333,en,en
1008419,Ghost Cops,12,0.0,fr,en
1466333,,15,0.0,es,
281289,Tainted,7,0.0,en,
521566,Revenge,6,0.0,no,cs
407378,Collinsville Two: Axes of Evil,9,0.0,sv,en
614208,The Ascent,13,0.0,en,en
647593,Hellscape,9,0.0,en,en
1467238,Bone Hill,8,0.0,en,en
384698,Noblesse: The Beginning of Destruction,8,0.2,fr,ko
453899,Monsieur l'assassin X,14,0.0,en,fr
1425891,,17,0.0,en,
185377,Gehara: The Dark and Long-Haired Monster,9,0.0,en,ja
317979,Public Cemetery of Grudges,17,0.0,,en
276523,Among Us,4,0.0,de,en
471445,Motorrad,7,0.0,uz,pt
995282,Interruption,12,0.0,en,es
335572,The Grave Robbers,9,0.3333,es,es
166715,Maryuu Senki,13,0.0,ht,ja
579431,Rahasyam,14,0.0,en,te
1375722,,15,0.0,en,
318836,Vampirismus,11,0.0,de,it
451695,Watch the Sparrow Bleed,11,0.0,en,en
1509630,,7,0.0,id,
178674,Esprit D'Amour,5,0.0,es,cn
324803,Hangman,7,0.0,tl,en
368585,SNAP,13,0.0,pt,en
310137,Bound to Vengeance,17,0.3333,en,en
647157,7 Netizen,9,0.0,eu,ms
399112,Shadow of the Cobra,13,0.25,en,en
1530207,52AMGOD,13,0.0,en,en
893861,Chupa,4,0.0,de,
37017,Deadly Invasion: The Killer Bee Nightmare,15,0.3333,en,en
23122,Maniac,5,0.0,en,en
1650115,The Last Witness,9,0.0,,
1376400,Crawlers,8,0.0,fr,
22470,Sleepwalker,10,0.0,en,sv
1716625,MEATLOAF,7,0.0,en,
262522,Poison,4,0.0,en,
10124,Heartstopper,13,0.0,en,en
774879,School Ghost Story F,16,0.0,en,ja
144204,Thanatomorphose,16,0.0,nl,en
10041,Broken,6,0.0,en,en
1438088,Candleyes,10,0.0,en,en
224078,Doctor Bloodbath,14,0.0,fr,en
194120,Manthrikan,10,0.0,en,ml
1472939,,12,0.0,en,
245529,Shuten Doji - The Star Hand Kid,10,0.0,it,ja
195165,Excitation,9,0.0,pt,pt
80657,The Perfect Bride,15,0.3333,en,en
1653067,,17,0.0,en,
386241,Crucifix,7,0.0,en,en
131887,Entity,8,0.0,en,en
302256,Rest House,5,0.0,et,en
85180,Trauma,15,0.0,en,it
107364,Cross Country,12,0.0,da,en
230430,Dark Sea,8,0.0,en,pt
48192,Sorum,6,0.0,en,ko
839598,Absolutely Scary,11,0.0,pt,ja
615895,Ninceto 90,8,0.0,pt,pt
883034,Vore Gore,11,0.0,sv,en
1649617,,13,0.0,en,
844380,Nix,11,0.0,de,en
258157,Programmed to Kill,18,0.3333,en,en
1107166,Psycho Killer,11,0.0,,
438890,Kamen Rider: Run All Over the World,4,0.0,id,ja
1458059,BreakFast,10,0.0,en,en
10336,Spawn,8,0.0,,en
562268,Viral,7,0.0,fr,th
1140624,,9,0.0,en,
1520948,HIRAETH: THE SHOW (Pilot),6,0.0,cy,en
166929,Fuuin Eizou 3 - Hai Tunnel no Noroi,16,0.0,id,ja
519339,Occult Bolshevism,14,0.0,ru,ja
1020011,,10,0.0,en,
955353,Grieve,19,0.0,en,en
516632,The Empty Man,6,0.3333,et,en
1128714,The Well,7,0.0,nl,
1177181,Love Bites,8,0.0,en,en
203556,GhostWatcher 2,13,0.0,fi,
855444,Cursed Violent People,9,0.0,en,ja
353654,Scary Tales: Night Elevator,11,0.0,en,en
786050,Depraved,11,0.0,en,en
963062,Trip,17,0.0,en,en
846796,Holy Emy,5,0.0,en,tl
566556,The Cabin,6,0.0,ko,en
870186,Canvas,6,0.0,es,en
1318966,Night Talkers,12,0.0,id,en
118227,The Alien Within,14,0.0,en,en
215861,Haunted,7,0.0,en,en
29702,Tenebre,8,0.0,en,it
1714638,Overcooked,11,0.0,de,
1354000,,18,0.0,en,
1637843,Skin,5,0.0,en,
561166,The Story of Lady Sue,7,0.0,en,cn
1022134,Bhram,5,0.0,et,en
1352496,"Sorry, Right Number",11,0.3333,en,
541973,Campfire Creepers: The Skull of Sam,8,0.0,en,en
1302465,,15,0.0,en,
95048,No One Sleeps,6,0.3333,en,
194166,The Body Snatcher,19,0.25,es,es
13553,The Driller Killer,14,0.3333,en,en
9030,The Eye,6,0.0,en,en
477589,Zilla and Zoe,6,0.3333,en,en
34321,Cradle Of Filth : PanDaemonAeon,16,0.25,nl,en
290396,Game of Pleasure,13,0.0,ms,
104925,The Murder Clinic,17,0.3333,en,it
1646084,Husks,8,0.0,,en
99859,Crimetime,10,0.0,en,
551962,School Ghost Story: Curse Special,17,0.0,ar,ja
335732,Silverhide,10,0.0,es,en
65055,Shark Night 3D,13,0.3333,en,en
472242,Murder Island,6,0.0,en,sv
409190,"Agi, the Fury of Evil",4,0.0,en,ja
452055,Tokyo Videos of Horror 11,5,0.0,en,ja
456641,Mysterious Pygmy,9,0.0,it,ja
615967,Grandma,7,0.0,en,ta
1321197,,13,0.0,en,
460456,Andhhagadu,6,0.0,en,te
1715754,Beings,5,0.0,af,
605133,Slaxx,4,0.0,en,en
252320,The Lightning Incident,17,0.3333,en,en
299639,New Ghost Story Heretic Lust: Oiwa's Vengeful Ghost,6,0.0,gd,ja
447347,Dr. Li and the Mummy,6,0.0,en,zh
1039811,ReZistance,13,0.0,en,
544487,Hantu Kak Limah,14,0.0,id,ms
1500993,Witches on 8mm,4,0.3333,en,en
447409,Stageghost,11,0.0,en,en
581392,Peninsula,9,0.0,la,ko
1249773,,15,0.0,et,
1220445,Desecrated,10,0.0,cs,en
116494,Clearcut,9,0.0,en,en
9357,One Hour Photo,16,0.3333,en,en
26679,Spookies,8,0.0,en,en
166757,Last Ride,8,0.0,en,en
891527,,11,0.0,es,
835951,Karura Mau OVA,11,0.0,en,ja
451890,Beginning of Toire No Hanako-san,15,0.0,en,en
1644025,UDEG SPACE SAR 2026,19,0.25,en,
85160,Slaughterhouse,14,0.0,en,fr
85032,Kotoko,5,0.0,en,ja
239076,1972 Yellow House,15,0.0,en,en
10906,Pet Sematary II,16,0.3333,en,en
973705,,15,0.0,en,
1620030,Never Ever EVER Alone,10,0.3333,id,
537610,The Blue Choker,14,0.0,de,zh
213153,The Evil Twin,10,0.0,ar,ko
97270,Tiyanaks,9,0.0,tl,tl
359642,Descent Into Darkness: My European Nightmare,13,0.2,sl,fr
86003,Girl Hell 1999,15,0.0,it,ja
375358,Crabs!,7,0.0,en,en
314225,Spooky Kitaro,5,0.0,ms,ja
219437,Akam,8,0.0,ru,ml
1052113,,8,0.0,fr,
322061,Toxin,7,0.0,en,en
72967,New Blood,15,0.0,de,cn
926494,Yurika-chan,13,0.0,en,ja
578280,Maleorvs,15,0.0,,en
1601645,Static Disorder,11,0.0,en,en
805429,The Missing,10,0.0,en,en
437583,November,10,0.0,pt,et
1505948,Whiteface,10,0.0,tl,en
356053,The Vampire Family,15,0.0,ru,ru
641668,Seance,8,0.0,en,en
76935,Bloodlust,8,0.0,en,en
12532,Rottweiler,11,0.0,en,en
451338,Summoning,11,0.0,en,
30081,R.S.V.P.,8,0.0,en,en
1591126,,15,0.0,en,
327651,Insectula!,10,0.0,en,en
425233,Lovely Devils,10,0.0,cy,ja
321737,Resentment of Daughter-in-Law,16,0.0,su,ko
608318,Fanfare,4,0.0,fr,ko
1499746,Facsimile,9,0.0,vi,en
1105377,Shudder,9,0.0,en,
450637,Bliss,7,0.0,bg,tl
945657,Titanic 666,10,0.0,en,en
100314,Nightmare,4,0.0,en,en
1319686,,17,0.0,de,
321705,Sell Your Life,71,0.0,,en
755561,Folaim - Math Night,4,0.0,,en
925890,Mitowolksyphon,10,0.0,de,en
61043,Vampires Anonymous,17,0.0,en,
360870,Dasa Tirigindi,15,0.0,sv,te
1650098,The Sons and Daughters of Tomorrow,17,0.3333,,
9059,Tales from the Crypt: Demon Knight,12,0.3333,en,en
503730,A Place to Die,10,0.3333,en,
1703554,,9,0.0,et,
508217,6 Athiyayam,11,0.0,en,ta
260014,Man Hunting: Redemption,9,0.0,ja,ja
39392,S.N.U.B!,8,0.0,en,en
73935,Vamps,6,0.0,it,en
50387,Grimm,6,0.0,en,nl
970177,Nishir Daak,7,0.0,en,bn
734088,Another: The Other - Inga,17,0.25,en,en
1695366,,15,0.0,en,
1536351,Ljómr,7,0.0,ceb,en
21156,Lunacy,5,0.0,en,cs
88525,Orochi - Blood,10,0.0,en,ja
14212,Pulse 2: Afterlife,6,0.0,en,en
1257264,Farces of Death,9,0.3333,en,en
1145279,Ragdoll,8,0.0,en,en
401313,Extracurricular,17,0.0,en,en
1504922,,12,0.0,en,
29942,Stone Cold Dead,14,0.3333,jv,en
1491265,ColdFront: The Contract,9,0.3333,en,en
747747,Asih 2,5,0.0,su,id
1339173,Honey Bunch,12,0.0,en,
352497,Ditch Party,5,0.0,en,en
29806,Auntie Lee's Meat Pies,19,0.0,en,en
498714,Нечистая сила,8,0.0,ru,ru
586499,Pee Nak,6,0.0,id,th
56566,Gingerdead: The Adventures of Nella & Nello,10,0.1667,en,en
609118,Ninu Veedani Needanu Nene,4,0.0,en,te
430223,México Bárbaro II,11,0.0,gl,es
37938,Stranger in Our House,14,0.0,en,en
4883,And Then There Were None,18,0.0,en,
232194,Dreams Come True,15,0.3333,en,en
1208186,Getaway: The Short Film,11,0.0,en,en
105755,Hello Dracula,6,0.0,ar,zh
28269,The Mighty Gorga,11,0.0,en,en
1710019,,8,0.0,en,
87874,Werewolf,8,0.0,en,en
7091,Vampire's Kiss,9,0.0,en,en
1729739,Consuming Beauty,16,0.0,ilo,
1442816,Horror Show,8,0.0,en,en
1239461,,12,0.0,en,
87321,Mikey,5,0.0,en,en
995842,Whalin,18,0.0,en,en
1676973,,12,0.0,en,
1376403,Loose Thread,9,0.0,,en
447755,A Life Full of Evils,7,0.0,en,cn
1528532,Luis,12,0.0,en,en
1540310,,8,0.0,en,
29603,Moon in Scorpio,12,0.0,it,en
1478328,,12,0.0,en,
316825,Bedbug,6,0.0,en,en
62332,Tales of Terror: Haunted Apartment,4,0.0,bg,ja
1377311,Aiden,9,0.0,es,en
1170145,Alpacalypse,10,0.0,tl,en
1021092,The 9th Wonder of the World:  The Making of 'Gorgo',6,0.2857,nl,en
602734,Spiral: From the Book of Saw,8,0.1667,en,en
1632290,,9,0.0,en,
443272,Brackenmore,11,0.0,tl,en
40976,Koma,6,0.0,de,zh
96951,Salomé,8,0.0,en,en
623081,Asuran,7,0.0,en,ta
55691,Tomboys,9,0.0,en,en
287446,Copiii: The 1st Entry,19,0.25,en,en
1165197,PaleDV,7,0.0,en,en
589812,Vampz!,4,0.0,en,en
278438,The Last Supper,8,0.0,en,ml
973936,The Ghost of the Mikogami Festival,4,0.0,en,en
1256520,Horror Stories,11,0.0,eo,en
455605,Haunted Hospital: Heilstatten,14,0.0,en,de
300393,HalloweeNight,15,0.0,en,en
1283633,Brooding,8,0.0,en,en
433941,Dave Made a Maze,17,0.0,de,en
16611,Blackout,18,0.0,en,en
1613024,Goosebumps: The House Of No Return,10,0.1667,ha,
358314,Bahay ni Lola 2,15,0.3333,tl,tl
1321934,Skuzz,10,0.0,en,en
518993,Birthrite,9,0.0,sl,en
11428,Sleepwalkers,14,0.0,en,en
310331,Cypress,8,0.0,id,en
1594922,Haunted,5,0.0,en,en
661950,Alone,5,0.0,en,en
806291,Olivia,5,0.0,pl,en
302684,The Source of Snakes,16,0.25,ru,ru
1103828,,17,0.0,en,
497006,Glass,5,0.0,en,en
587320,Playtime,15,0.0,en,
567512,Crafty,7,0.0,en,en
500060,Tahkhana,8,0.0,en,hi
359097,The Chest,5,0.0,eu,en
780688,Mute,7,0.0,de,en
1189715,Backwoods,10,0.0,so,en
1177529,Deathgasm 2: Goremageddon,9,0.0,tr,en
1462136,Troubled Youth: Nobody's Sheep,10,0.0,ht,
1632384,Silent Hill 2: The Movie,12,0.25,en,
856221,A Soul at Night,12,0.0,en,zh
46695,Witchcraft,7,0.0,en,en
59734,Bloodeaters,13,0.0,eu,en
117813,Mail,6,0.0,en,ja
388579,The Chunkblow,12,0.0,en,en
63032,Ghost Punting,17,0.0,en,cn
322505,Night Trap,8,0.0,en,en
1659657,VHS Underground,14,0.0,de,
1368274,Revenge of Mous,5,0.0,,en
21860,Born,4,0.0,en,en
109473,The Boy from Hell,18,0.25,es,en
1606791,,10,0.0,en,
286223,Shadow Zombie,11,0.0,en,en
10263,Tamara,6,0.0,en,en
1567924,Podcasters Must Die,18,0.0,en,en
113658,Hellweek,9,0.0,en,en
24194,TerrorVision,7,0.0,en,en
1609311,,6,0.0,cs,
803138,Rinkaku,11,0.0,es,ja
482972,Kings of Hades,14,0.0,en,zh
814084,Reap,6,0.0,en,en
353156,Scary True Stories: Realm of Spectres,11,0.0,it,ja
117560,Sukkubus,9,0.0,et,de
1637450,The Buckethead,7,0.0,de,en
311155,Pisaasu,5,0.0,af,ta
369163,Jacker,6,0.0,nl,
1308251,Action Man,19,0.0,en,en
1393929,,16,0.0,en,
422514,Killjoy's Psycho Circus,6,0.3333,en,en
252122,Tokolosh,12,0.0,it,en
28715,Madhouse,8,0.0,en,en
390538,The Vampire Moth,12,0.0,fr,ja
1224965,,8,0.0,en,
330070,Terra Formars,12,0.0,gl,ja
1090549,,15,0.0,en,
424227,Brain Death,11,0.0,cs,
29140,The 4th Man,14,0.0,en,nl
824367,Blood Short Film,11,0.0,en,es
89403,Dear God No!,10,0.0,pl,en
525706,Terror! Terror! Terror!,18,0.0,en,zh
11811,Leprechaun,10,0.0,en,en
131974,Revenge of Billy the Kid,19,0.2,la,en
607338,Krazy House,5,0.0,en,en
707639,Isolation,11,0.0,sv,en
285104,Path of Terror,13,0.3333,en,en
66111,Luster,4,0.0,en,
384563,Demonitron: The Sixth Dimension,10,0.25,en,en
166931,Fuuin Eizou 5 - Love Hotel no Onnen,6,0.0,en,ja
11033,Dressed to Kill,14,0.3333,en,en
535657,U Turn,6,0.0,tg,ta
1324862,Disturbance,11,0.0,en,en
1560072,Go to Hell,15,0.0,en,
810161,Live Bait,19,0.0,en,en
765996,Toxic Man,8,0.0,fr,en
847329,Magabanashi,7,0.0,en,ja
527674,Pei Irukka Illaya,15,0.0,sr,ta
355611,Ghost in the Regiment,8,0.0,ar,ja
131892,Lucifer,7,0.0,en,en
352887,Canis,4,0.0,ms,es
447769,The Midnight Song,6,0.0,en,zh
952738,GSKD-002 Deny,16,0.0,id,ja
339170,We Are Monsters,11,0.0,en,en
159117,V/H/S/2,7,0.0,en,en
2269,Day Watch,8,0.0,en,ru
308186,Samurai of the Dead,4,0.0,fa,ja
1117377,,16,0.0,en,
73262,Hell,7,0.0,en,de
423348,Adhu,5,0.0,lo,ta
1400940,,15,0.0,en,
484395,krotoplaxx diary disc 1.1,12,0.0,id,en
65823,Slayer,6,0.0,en,en
898581,My Stranger,8,0.0,eo,ko
1702311,Bumpy the Clown,6,0.0,en,en
1206589,The Activated Man,17,0.3333,et,en
56860,Lost Signal,14,0.0,en,en
862131,Casket Climber Insect God,17,0.25,af,en
224615,Blind Fear,7,0.0,en,en
1646693,Freddy vs. Ghostbusters,19,0.3333,en,
300411,Kagbeni,7,0.0,hr,ne
1352866,Th3 3 Stages of Sadn3ss.mp4,5,0.0,en,en
168145,Devil May Call,13,0.3333,en,en
34574,Nadja,4,0.0,en,en
964788,The Boneyard Match,15,0.0,,en
1547144,Interstices,16,0.0,fr,en
214979,The Profane Exhibit,15,0.3333,en,en
1623822,,11,0.0,en,
1304186,It's Ok,13,0.0,en,en
671309,,17,0.0,en,
832233,Conjuring the Genie,10,0.3333,en,en
922747,Lost Tales From Camp Blood - Part 2,4,0.0,en,en
29336,The Week of the Killer,12,0.0,en,es
1352102,SwiftyMart,12,0.0,so,en
40088,Curfew,5,0.0,es,en
941059,,10,0.0,en,
553928,Karma,8,0.0,en,en
1381320,Devil's Punchbowl,16,0.0,et,en
40342,Demons 2,7,0.0,en,it
1308996,,6,0.0,en,
978916,Real Sleep,16,0.0,en,en
623781,The Mysterious Red Curse,17,0.0,en,ja
282336,Belphégor,9,0.0,en,fr
504145,Hybristophilia,17,0.0,en,en
28765,Kannibal,10,0.0,sv,
561,Constantine,10,0.0,en,en
1092343,Neshiweshkid,11,0.0,af,en
541042,Aura,7,0.0,fr,en
14838,Hit and Run,9,0.3333,en,en
1040229,T.I.M.,6,0.0,en,en
1000296,Post-Apocalyptic Prom,11,0.0,vi,en
531730,Neeli,19,0.0,en,ml
1107501,Meconium,8,0.0,lv,
84943,Genuine: The Tragedy of a Vampire,7,0.2,en,de
1114274,,8,0.0,en,
422421,Blue Lake Girl,17,0.0,en,ja
851507,Honto Ni Atta! Noroi No Video 14,9,0.1429,it,ja
420064,Wewe Gombel,7,0.0,en,en
1005616,Enkiri-Mura: Dead End Survival,5,0.0,et,ja
61506,Dead End,8,0.0,en,nl
126816,I Can Make You Love Me,14,0.0,en,en
914572,Pandemic Hotel,12,0.0,en,en
58790,Blood Tide,12,0.0,en,en
59309,Habitat,6,0.0,en,en
447833,Oru Mugathirai,4,0.0,en,ta
1624353,Bleederville,14,0.0,en,
575415,Oh My Ghost 6,5,0.0,en,th
40357,Angel of Darkness 3,18,0.0,tl,ja
131967,Homicidal Impulse,15,0.0,de,en
852437,Mastemah,8,0.0,jv,fr
1480147,Swipe,6,0.0,de,
137207,Puthisen and Lady Kong Rey,16,0.2,en,km
348049,Stealth Hunters,14,0.0,en,en
438436,Most Beautiful Island,19,0.0,en,en
1421903,,7,0.0,de,
1297109,Fine Cuts,12,0.0,en,en
322496,Spooky School,11,0.0,en,ko
634926,Gore Theatre,8,0.0,en,en
